Headline,URL,Year,Content,Category
Revealed: Excerpts From Upcoming Prince Harry Memoir,https://www.dailysquib.co.uk/entertainment/43022-revealed-excerpts-from-upcoming-prince-harry-memoir.html,2021,"The Daily Squib has successfully acquired crucial passages from the upcoming Prince Harry memoir, penned by ghostwriter J.R. Moehringer.
Here, we will reveal some of the passages in the novel, ahem, memoir.
Chapter 1
“…and immediately after meeting her, I was totally under her spell. She hypnotised me with her stare, and she told me that I will be an ambassador for all world good. I will also be instrumental in ruining the Windsor royal family to make way for the new Woke communist age of China. At first, I questioned it a little, thinking that I was part of the royal family at the time, but when she unzipped my trousers and knelt down I…”
“…planning our escape came as early as the third date. I was sick of royal life, all the rigmarole of getting everything I asked for without paying for it, playing second fiddle to William really pissed me off when it was I who should be King. I can play rings around Granny, and fool her every time. She has no idea what Meghan is planning to do…”
“…Meghan told me I have to pretend that everything is normal, and must never reveal her plans to escape to America. Tomorrow is our £45 million wedding, so it’s great that the British taxpayer foots that bill as usual. I am so excited that Meghan has thought about everything for me, and she guarantees it will all be okay. We have already spoken to Oprah and Clooney, and Meghan says Netflix is already in the bag. We will use the royal name to make millions. Ooh, can’t wait. This will show papa and Wills that I should not be dismissed and denigrated…”
Chapter two
“…Meghan treats the servants like shit, so I started to do it too. I am so under her control, I cannot even go to the bathroom without asking her first. I put a few more millions in her account simply because she asked. What Meghan wants, she gets…”
“…as soon as we have the baby, we’re off. I can’t take it any more, Meghan constantly talks about using the Sussex name to make millions in America. We have so much dirt on them, it will be great to spill the beans once and for all. Papa was even worried about the baby’s colouring, and Meghan went berserk. To tell you the truth, so was I, in the back of my mind, what if it’s the colour of a jigg*boo? She was on the phone to Oprah for over an hour after that. When she got off the phone, she smiled and said we were going to make millions, before unzipping my trousers and kneeling down…”
Chapter three
“…I will soon see Meghan in Canada. I am so excited. She told me that I have to say goodbye to Britain, and the Royal Family, my military uniforms, my friends, all royal privileges, everything I never worked for including most of my money so that I can start a new life with her. It’s good that she has nothing to lose, and I will lose absolutely everything just because she has me totally under her thumb and can give great blow jobs…”
Chapter six
“…the money is rolling in. We fooled the idiot royal-crazy executives at Netflix, and Spotify to hand over millions. They will get minimal material from us. Meghan wakes up every day and I can literally see dollar signs in her eyes. The other day though, I asked her if I could phone an old friend from England, when she threatened me once again, she said she will leave with the kid and all my money and I will not be able to go back because I have disgraced and betrayed my family. I cried in front of her, but she simply laughed and told me to go and sit in the corner…”
“…and after the Oprah special interview, Meghan was ecstatic. She told me that I played my part great. I told the lies she told me to say with a straight face, happy with my performance, she unzipped my trousers and knelt down…”
More excerpts will be revealed next week.",Entertainment
Brexit Punishment No. 35476: Stasi EU Censors Want to Erase All UK Streaming Content,https://www.dailysquib.co.uk/entertainment/42662-brexit-punishment-no-35476-stasi-eu-censors-want-to-erase-all-uk-streaming-content.html,2021,"A new EU directive under  Stasi EU media control  will ban the broadcast of British-made television and films in revenge for Brexit.
Gestapo EU Officials declared the UK presents a threat to the “promotion of European works and cultural diversity” within the Soviet fascist authoritarian bloc.
“Nein! Zere vill be nein Blackadder, nein Peaky Blinders, nein Fawlty Towers, nein Britisher schwein shows. And if you don’t like it? Eins, zwei, eins,zwei, eins, zwei!”",Entertainment
Hard-Up Famous Celebrity Couple Caught Looting Target Store,https://www.dailysquib.co.uk/entertainment/37271-hard-up-famous-celebrity-couple-caught-looting-target-store.html,2020,"The famous celebrity couple who had moved from England to North America recently, were spotted getting some vital supplies from a looted Target store in Los Angeles.
Witnesses said they “looked like they were in a real hurry” and the man made the woman carry most of the looted stuff.
“Obviously the age of chivalry died a long time ago. The woman looked overloaded, and the guy only carried a looted toaster in his bag. Shit, they must be so hard up, dayum!” one witness commented.
Many of the attending rioters and looters could not believe the celebrity couple had fallen on such hard times.
“Holy shit, ain’t that those Brits that came to LA and shit? Look, she’s gotta couple toothbrushes and a step ladder. No, that can’t be ….next to her..no way!”
After looting the store, the celebrity couple quickly got into a waiting SUV and drove off at speed.
Meanwhile, the rioting and looting continues across American cities in honour of the death of convicted armed violent robber, George Floyd. Most  rioters and looters  do not even know why they are rioting.",Entertainment
Daily Squib Giving FREE Holidays Away to Venice Beach California,https://www.dailysquib.co.uk/entertainment/41688-daily-squib-giving-holidays-away-to-venice-beach-california.html,2021,"Our wonderful summer holiday give away to the incredible Californian paradise of Venice Beach will surely warm the cockles of your heart and spruce up your day.
All you have to do to receive a holiday of a lifetime for  FREE  is send a postcard to the address at the end of this article, and you will be guaranteed a holiday of a lifetime.
What You Need to Take
Venice Beach is the epitome of the Hollywood life, as many blockbuster movies were made at the location, and is a notable zone for famous musicians of the past as well.
You will be a part of history as you set up your tent, and spend your days shooting up or pushing around a shopping trolley full of useless junk that no one wants.
The nightlife is really great too, there are at least three or four murders per week, lots of arson, and the noise of addicts arguing all night will afford you only a few minutes sleep.
Do not worry about the cops, California is a liberal state that allows every indignity or perversion to take place without any borders or consequences. The authorities will in fact enable you to do anything you want without any hindrance.
Send a postcard in a self-addressed stamped envelope with your answer to this question “Is socialism the best way? a) Yes it is b) Yes c) Yeah!” to Venice Beach Summer Comp. P.O. Box 3425, The Strand, Westminster, London W1A 4FV.",Entertainment
Lady KaKa Wants You to Vote For a Corrupt Commie Lover,https://www.dailysquib.co.uk/entertainment/39391-lady-kaka-wants-you-to-vote-for-a-corrupt-commie-lover.html,2020,"She’s Italian American, probably a member of the Bonacessi Mafia family, and warbles to shitty electro-disco music for woofters, so she’s obviously corrupt as hell, that’s why Lady KaKa has no scruples and is brown-nosing for the  Biden Crime Family .
https://everylegalvote.com/
During her pleading speech dressed condescendingly as a redneck, Lady KaKa took a sip of some beer then threw it on the ground spilling it everywhere. That’s about as un-American as anyone can get right there, no American in their right mind would ever waste beer like that, it’s incomprehensible to many.
At no time does Lady KaKa mention  Hunter Biden, or the 10% he gave to Joe Biden  from illegal business deals in the Ukraine or China. She did not mention how  Hunter Biden is a crack cocaine addict  and has a penchant for incest with his underage relatives, as revealed in phone conversations with Jim Biden. She also does not mention the long  inappropriate showers Joe Biden had with his underage daughter Ashley Biden  as mentioned in her diary.
Lady KaKa obviously does not have any qualms on pushing a corrupt senile old man onto the American Public, Joe Biden has done nothing for America in 47 years apart from serious corruption, money laundering and taking greedy  backhanders from dodgy Chinese deals . At no time does she even mention how  Joe Biden is an asset for the Chinese Communist Party , who plan on taking over America from the inside if elected.
This is why you just don’t have any scruples Lady KaKa, and you would gladly sell out your country for less than a dime, as well as waste beer by throwing it down in the gutter.
Not every Midwesterner dresses in camo and wears ridiculous boots whilst driving a monster truck, but Lady KaKa is against fracking so it’s okay that she flies in private jets all the time, and travels in monster gas guzzling SUVs everywhere. They call that shit Champagne Socialism, and KaKa is now the poster child of sell-out banality, pandering, hypocrisy, as well as foisting career criminals onto the American people for a supposed election.
You have to hand it to KaKa, because of her video, many undecided voters who were going to vote for Biden, are now voting for Trump, so it goes to show, condescending smarmy fake acting does work to sway the voters. Thank you very much.
Whatever Lady KaKa says — do the opposite and you’ll be okay.
N.B. The Daily Squib does NOT subscribe to any political party, and does not belong in any way or fashion to any huma-constructed political ideologies left or right or centre. The Daily Squib is a mere mirror of any activity that is occurring in the world at any and all times, and views any scenario in an objective manner only seeing the right or wrong of any situation. The Daily Squib abhors totalitarianism and censorship from any political ideology, and we fight for the preservation of democracy/freedom of expression/speech in the West.",Entertainment
Comrades and Commissars – Juche – How to Live Well the North Korean Way,https://www.dailysquib.co.uk/entertainment/39304-comrades-and-commissars-juche-how-to-live-well-the-north-korean-way.html,2020,"Dear Comrades, this is a brief review of the wonderful book that will form your re-education into JUCHE – How to Live Well the North Korean Way.
Living the way of Juche does not necessarily mean you will have to live your pitiful North Korean life eating boiled shoe soles, or the bark off trees, or boiled grass, it means much, much more.
Juche means ‘self-reliance’ and is pronounced ‘joo-chay’. As in some socialist nations like  Venezuela , we can see Juche is utilised to great effect, where used toilet paper is supplied, and lucky socialist citizens pick their fresh lunch and dinner from rubbish dumps.
Living well the North Korean way should not be the preserve of Politburo members who get to shop in special shops, and even have their own lanes on the motorways, it should be a philosophy that exemplifies the mighty culture of the Fatherland.
Reading this book, or should we say manual on how to live correctly, and to think in the right Soviet self-reliant mindset will set you free from the gross Imperialistic injustices of Capitalism which fills every decent Juche following North Korean with immense disgust.
You must forge a path through this Red Book of Juche implementing its many doctrines so that you yourself are an island of self-sufficiency and others will look up to you as a beacon of Soviet light.
From work, lifestyle, entertainment, relationships and the final curtain — ageing, this amazing book will teach you how to live, to love your enslavement to communism, and will even give you essential tips on North Korean interior design.
Replete with guides on how to deflect the slings and arrows of banal Western culture and capitalistic outrage, Juche will show you the Western terrible way of living, and then conduct your attention to the correct Soviet way of living.
This book will even show you what to say on North Korean dating apps, although there are no North Korean dating apps as many are not allowed an internet connection or smartphone in the DPRK, but that is neither here nor there, it is quite possible high ranking Soviet Comrades are allowed to pretty much do anything they want, and have access to whatever Western capitalistic vice that exists.
Put down your North Korean champagne, for you are simply a Socialist comrade from Islington, North London, you must purchase this book for your family members this Christmas, then throw the turkey out the window and replace it with a quarter ration of boiled rice.
Comrades,  order your book now  or forever be consigned to waste, greed and the evil of free market capitalism — JUCHE is the ONLY WAY!
About Author Oliver Grant
Oli was born in 1993. After graduating from The University of Bristol with a degree in English Literature and Drama, he got a job in publishing, which he is yet to be fired from. He hopes to be married with children one day.",Entertainment
Magnificent Meghan Markle Gets Ready For Pregnancy in Home Gym,https://www.dailysquib.co.uk/entertainment/41146-magnificent-meghan-markle-gets-ready-for-pregnancy-in-home-gym.html,2021,"Every man will get sweaty after they see the wonderful sight of Meghan Markle getting ready in her home gym for her  pregnancy  in seven months time.
She performs a perfect split on the floor, then proceeds to do 10 press-ups with little or no effort. Harry is a lucky guy to have such a supple wife.
Dressed in a figure hugging leotard Meghan displays her figure for the cameras with ease, as the Hello magazine featurette will also go to pay for a small portion of the running costs of the massive Montecito estate.
Meghan then bends over abruptly and lets off a little fanny fart, it squeaks of tightness down there, and the cameraman flinches as he sniffs a hint of burrito and refried beans.
Showing off her svelte figure even in the throes of pregnancy, Meghan is a photographer’s delight, and exudes a certain energy that cannot be replicated by others.
“Here’s one for the Queen!” Meghan yells as she lifts a weight but finds it too heavy dropping the bulky object on her toe.
“Yow!” oh dear, it’s off to the changing rooms with you young lady. You need to nurse that sore toe, which one you ask, well you decide?",Entertainment
Beyond Satire VIII,https://www.dailysquib.co.uk/entertainment/44777-beyond-satire-viii.html,2022,"Hello to another edition of some carefully curated Beyond Satire articles from all over the world.
We start off this edition with an intriguing news story involving noodles, and needless noodle violence.
Assault and Battery by Ramen Noodle
A  Florida Man  is behind bars after allegedly battering his girlfriend with hot ramen noodles, according to police. Smith was arrested for domestic battery and booked into the St. Lucie County jail, where he is being held in lieu of $5000 bond on the misdemeanour count.
Maybe noodles need to be banned now because they could be used as a deadly weapon?
The University of Bristol Offers Staff to Identify as Felines With ‘Catgender’ Pronoun
Strange, because one would assume that a university would know that  being a cat  (Felis catus) is more about species than gender, but sadly this is where the education system in ‘woke’ Bristol is going. They are welcome to fuck science up as much as they want, as long as they choose to do so only within the environs of Bristol.
“Someone who is catgender may use nya/nyan pronouns” (meaning ‘meow’ in Japanese).
The “catgender” pronoun reveals that some individuals are ‘xenic’ – and their gender is therefore not aligned to “the Western human binary of gender alignments”.
“Catgender” is described as “[feeling] an extremely strong connection to cats or other felines, either strongly identifying with them or simply wanting to incorporate them into their gender to better understand their identity”.
Bristol university tutors now scurry around in the hallways of the university, sniffing for mice. Forget about teaching students, they sleep all day and demand to be fed treats when they care to arise from their slumber.
American Dream Megamall Has Just $820 In Its Reserve Account
This one is more about irony than being beyond satire, however it is included anyway simply because it sort of sums up the ‘American Dream’ very succinctly. What is more American than a megamall and one that is called ‘ American Dream Megamall ‘? What can a mall of that size do with $820 left in its bank account? Fuck knows? Maybe arrange a barbecue for the staff before firing everyone? It’s the American dream, innit?
Woman ‘gang raped’ in VR Metaverse Says Tech Advances Made it Feel Like Real Life
Without wishing to denigrate the brutality of real physical rape, this news story had to be included simply because it was so beyond satire, it exemplifies the tragedy of the modern tech age. To have some avatars on a VR screen jump on you is NOT fucking rape. For a start, avatars don’t have genitals, they do not have penises, vaginas, balls or flopping tits. In fact, the avatars in Zuckerberg’s metaverse don’t even have a lower body.
Insane Nina Jane Patel, the vice president of research for a rival metaverse company, claims she was ‘verbally and sexually harassed’ and ‘virtually gang raped’ by a group of men within 60 seconds of logging into ‘Horizon Venues’, a VR world owned by Meta (formerly Facebook).
This sort of nonsensical digital shit trivialises real rape in the physical world, and Ms Patel needs to go to her  safe space  bubble or whatever it is and permanently stay there from now on.
Boris Johnson Investigated For Partygate Whilst Russia Set to Invade Ukraine Any Day Now
What does it say about how low Western society has deteriorated that a PM is being investigated for some trivialities when a country like Russia is on the eve of attacking a Western allied nation, namely Ukraine? For fuck’s sake, during WW2, Churchill was not punished for walking around with a big fat cigar in his mouth, a glass of champers in one hand and a bottle of brandy in the other. In times of grave national stress, leaders have to cope the best they can do, and if it means letting off some steam with a bit of booze, so be it. These forces who are pushing this Partygate nonsense are anti-Western elements, agents working to destroy us from within, and the intelligence agencies need to take these people out forthwith. The utter pathetic ridiculousness of it all certainly qualifies the Partygate fiasco as being Beyond Satire.
Woman Charged With ‘Bodily Harm’ After Fighting Off Syrian Rapist
The woman who fought off a rapist was charged with ‘bodily harm’ by police for defending herself. The attack occurred in Vienna. Beyond Satire or just another example of EU legislation gone very wrong. Women should be allowed to do anything to rapists without the fear of punishment.
Shortly before midnight on Tuesday last week, the 22-year-old woman wanted to enter the entrance area to her apartment building on Schönbrunner Strasse in the district of Meidling when she was attacked out of nowhere. The attacker pushed the woman into the courtyard, immediately grabbed intimate parts of the body and pushed his victim to the ground, according to Austrian newspaper  Kronen Zeitung .
But then the rape attempt took a dramatic turn: the woman, with presence of mind, managed to pull a knife out of her purse. She stabbed her attacker several times with it until he let go of his victim, grabbed her purse and ran away badly injured.
Don’t forget to view some more Beyond Satire examples  here",Entertainment
Beautiful Card From Meghan and Harry Celebrates Holidays,https://www.dailysquib.co.uk/entertainment/44443-beautiful-card-from-meghan-and-harry-celebrates-holidays.html,2021,"The beautiful card released from the Duke and Duchess of Sussex in Montecito, California, USA, was a gift to the people for another wonderful year of profits.
Across the internet, the masses positively gushed about the incredible picture card celebrating the holiday season of Christmas and New Year from Harry and Meghan.
The Sussexes have truly come far, and are now celebrated by everyone in the USA and the UK.
“They are such a brilliant couple, so giving to everyone with their words. Just yesterday, while I was vomiting into a bucket, I heard Harry lecturing on the radio about how to act and think. Well, he helped me get the rest of the mackerel out. Thank you, Harry!” Elisa Knowles, from Plaistow, England, revealed on her Twitter account.
The glorious Sussexes have had an astounding year at the top of the pile, and are now revered in America as America’s long-lost royal family.
Joe Biden addressed Meghan and Harry today after receiving the card in the mail.
“We always wanted a royal family in the United States of America, and what better than a royal couple who are so in tune with communism. When the ANTIFA Bolsheviks take over America, they will put Harry and Meghan at the top of the state pyramid…or something like that, shibado, num num num! Nurse? I need my bag emptied…ooph!”",Entertainment
Celebrities: If You Value Your Career Do Not Have an Opinion on Social Media,https://www.dailysquib.co.uk/entertainment/41042-celebrities-if-you-value-your-career-do-not-have-an-opinion-on-social-media.html,2021,"As another head rolls, this time that of the Mandalorian’s  Gina Carano , we cannot emphasise this enough, under the current climate of Marxist Wokism, speaking your mind is truly dangerous.
Marxism is a very powerful anti-democratic, anti-free speech ideology, and it has been adopted by and infiltrated all media/universities/government/schools in the West. Pushed by China, and the CCP, demoralization of many Western nations is now complete.
People are now clamouring for more totalitarianism and censorship, because they have been programmed to do so over decades of indoctrination.
You have been taught to hate your own skin colour, to bow down and kneel for hating yourself, to hate your own heritage/history/biology. Men have been mentally castrated, emasculated to detest their own biological makeup.
When George Orwell wrote 1984, he never envisaged such a horrendous totalitarian control system unfold as the Woke Marxist Thoughtcrime internet that has taken shape now.
Reverse-McCarthyism
How does one escape this horrid dystopian nightmare echo chamber, as the NPC mobs all bleat like sheep at their prison masters, so some other poor fucker is banned or loses their livelihood?
Celebrities/actors/actresses/authors or whatever you are, be warned, never speak your mind on the internet. Listen to your goddamn agents for fuck’s sake. If you value your career keep your comments to those of banality, and you will be okay, or better still delete your social media account altogether for real assurance.
We’re really going to miss Gina in the Mandalorian, she is a fine woman, and can kick our asses at the Squib any day.",Entertainment
Wake Up to Some Japanese Ads From the 1980s,https://www.dailysquib.co.uk/entertainment/41703-wake-up-to-some-japanese-ads-from-the-1980s.html,2021,"Want to start your day with a zing and a jolt to your spinal column which will set you up for the rest of the day?
Look no further, check out some of these amazing Japanese ads from the 1980s.
There’s something about Japanese adverts that capture the attention today, however the 1980s was the true symbolic breakthrough in commercialization, and creatively speaking, the Japanese sensibility is truly displayed in all its synth glory.
Opening up further to Western influences, Japanese ads in the 1980s often featured Hollywood celebrities making a quick buck in the land of the Rising Sun. Looks like Arnie paid for over half his income by appearing in Jap ads in the 80s.
The early 80s still had a 70s feel, especially music wise.",Entertainment
Fleeting Fame of British Celebrities Exposed,https://www.dailysquib.co.uk/entertainment/41520-fleeting-fame-of-british-celebrities-exposed.html,2021,"There’s something about D-list British celebrities that’s well below standard, and if one remembers the 90s with  Eastenders  starlets like Daniella Westbrook and Brian Harvey of the sickly boy band  East17,  their banal cockney stardom was a rite of passage for the common folk who aspired to be lifted from the grime of anonymity.
Embrace the wonder and power of drugs when you look at Daniella Westbrook’s face today in 2021, her skin ravaged by years of cocaine abuse, her nose practically hanging off the destroyed cartilage, she is a stark contrast to the youthful beauty she exuded, she has been through the mincemeat machine more than once, a testament to the excesses of Uncle Charlie. One could postulate that Keith Richards looks better than her, even though he has probably done more drugs than any other soul in the rock’n’roll firmament, and he’s still fucking standing loud and proud. To compare a D-list soap opera actress and one of the greatest rock’n’rollers to ever live is a moot point, talent and career wise, but in the context of looks, there is a certain validity to it.
Brian Harvey, on the other hand is the same ilk as Daniella Westbrook, and he was shamefully a member of some erroneous boy band some decades ago, and is a lesson in the Music Biz’s Mephistophelian ways. How fleeting fame is to many, exploited by evil pedo scum managers these idiots thought they made it, they were sold the dream, yet are now penniless. Harvey now lives in a mid-terraced property in some shit hole part of London, there are no private jets or long winding driveways.  East17  are the epitome of Music Biz nightmares, performing monkeys with egos the size of skyscrapers fuelled by cheap low-quality drugs that have absolutely nothing to show for their putrid performances — absolutely nothing.
Fame is indeed a fleeting moment for many, one only has to peruse the right side of the Daily Mail front page on the web, to wonder who these people all are? Each week a new crop unveils itself, how much did they pay their PR people to get to that innocuous and irrelevant level of existence, these people have no discernable distinguishing features they all look and act the same. It is very hard to even remember their names, and they’re supposed to be ‘famous’ celebrities. All these disgusting vile narcissists vying for that little bit of attention from an increasingly jaded and terminally bored public.
This is why Harvey and Westbrook are the poster children for the morbid death of British celebrity-hood, the devil wrote them up a contract, and they squandered the opportunity, but that’s not the devil’s problem – it never is – he’s still going to collect even if the deal was completed or not.
Choke on your cocaine you gluttonous untalented pukes, look at Daniella Westbrook’s repellant face today and for one second in your mind imagine how beautiful she used to once be, if that ain’t the devil talking through a crack pipe, then what is?
Alternatively you can watch a Brian Harvey rant on YouTube where he is visibly having a complete paranoid drugged up schizoid break down in front of his subscribers.
Whatever the case, there is no rhyme or reason to the way things worked out for these two examples, it just is what it is, and to watch their slow car crash online is somehow liberating, because at the time of their heyday, you knew they were shite and part of a sick celebrity circus of banality, and years after the fact, the proof is in the pudding, to add another cliché to the proceedings. Nothing is nothing in the end, and if you have nothing, nothing will come of you in the end.",Entertainment
Another Chapter in Evil : Soviet Censorship of Dr Seuss,https://www.dailysquib.co.uk/entertainment/41217-another-chapter-in-evil-soviet-censorship-of-dr-seuss.html,2021,"Soviet Marxism and its totalitarian evil is upon us once more, and this time the much-loved childhood books of Dr. Seuss have come under the  cancel culture  hammer.
It does not matter if an image today or piece of literature is perceived as ‘racist’ today, it is a record of humanity in all its forms, and a record of history that should be preserved in all its glory. If history is erased, however nasty it is perceived in the future, then humanity cannot see how it evolved in thought and perception. Deleting history dooms humanity to keep repeating questionable parts of history over, and over again.
Where this hammer and sickle fall every month is another sign that Western democracy and the tenet of basic freedom of expression puts its foot one step closer to the grave.
The despicable demented pieces of cat piss who have brought themselves to cancel some of the Dr. Seuss books, are vile merchants of the enzootic soviet creep that is converging on all Western history, literature, art and science.
What are these savage cannibalistic brutes going to do next, and who gives them so much power as to even think they can cancel things?
These pinko motherfucker commie bastards should all be lined up and served their marching orders, because they’re in the system somewhere, they are being enabled by someone, and they are even being paid vast amounts of money to damage Western culture.
This is their Reichstag fire, this is their Stalinist book burning ceremony of hatred and intolerance.
The irony of the situation of course is that the people who claim to be ‘liberal’ and tolerant are the ones burning books this time, they claim to fight ‘hate speech’ with hatred and intolerance.
The worst part of the carnage of literature, art, science, history and freedom of speech being cancelled is the silence. Where is the outrage? Where are the professors, the publishers and the academic faculties, where are the political leaders, where are the policy and lawmakers?
Nowhere.",Entertainment
Mysterious Man May Know Where Lady Gaga’s Stolen Dogs Are,https://www.dailysquib.co.uk/entertainment/41173-mysterious-man-may-know-where-lady-gagas-stolen-dogs-are.html,2021,"Lady Gaga’s dog walker was shot and her two French bulldogs, Koji and Gustav, were stolen Wednesday night in Hollywood, a source close to the singer revealed.
The source said the  celebrity  “is offering half-a-million dollars to anyone who has her two dogs, no questions asked.”
There are many theories going around about who stole the dogs that belong to the celebrity.
The Los Angeles Police Department (LAPD) said a man was shot during a robbery before 10 p.m. outside Lady Gaga’s residence and was transported to the hospital in stable condition.
The male suspect, who looked Chinese, took the two bulldogs from the victim, used a semi-automatic handgun and fled the scene in a white sedan, according to police.
One source has allegedly come forward though, and is keeping his identity a mystery due to the nature of the crime.
“I know who took the dogs. I was walking through China Town the other day and accidentally took a wrong turn. In the alleyway were these two little bulldogs that looked suspiciously like the ones Gaga lost.
“It was dark, but I could see these Chinese cooks come out of the backdoor of a Chinese restaurant illegally open. The dogs were in cages, and the Chinese took them into the kitchen. I then heard chopping sounds after a little yelping.”
The Chinese eat dog meat all the time, and believe dog meat has special medicinal properties. There is even a dog eating festival held every year in  Yulin, Guangxi Province, China  where dogs are brutally skinned alive then cooked.
The man then went into the Chinese restaurant to confront the cooks but instead ordered some Chop Suey, because he said it smelled so good.
“After I finished my meal, I crunched down on something hard. It was part of a dog’s collar, it was partially readable I could only make out the letters G-U-S-T.”
After projectile vomiting over the table, the man was thrown out of the restaurant by four angry Chinese waiters, who kept saying what a waste of good food. The waiters then scraped up the vomit to put it in the Won Ton soup for other customers.
Lady Gaga’s entourage were not replying to questions about the alleged incident.
The investigation is ongoing.",Entertainment
#metoo: Now the Soviets are Coming For the Legacy Rock Bands and Groupies,https://www.dailysquib.co.uk/entertainment/44332-metoo-now-the-soviets-are-coming-for-the-legacy-rock-bands-and-groupies.html,2021,"It had to happen sooner or later, in the next phase of the horrendous soviet #metoo movement — rock stars would be targeted.
Legacy rock bands like Led Zeppelin were pretty much untouchable, that is until the #metoo monster reared its ugly head from beneath the soiled sheets of rock star excess.
Some #metoo snivelling male shill has gone and written a book with unsubstantiated rock’n’roll rumours from over 50 years ago, that may or may not have happened — allegedly. We will not even mention this fungal wart lodged firmly in the arse crack of humanity because to do so might somehow promote their obscene puritan yellow stained book.
How far back do these #metoo lunatics want to go? How about the Spanish Inquisition or the pillaging Viking raids on the coasts of Britain 1000 years ago? What do these hysterical flapping women want from men and history. Yes, the history of men and women is indeed messy, but why dreg it up? This reverse witch hunt is truly ridiculous and completely useless.
Fucking rock star hotel rooms after a gig were smoke-filled Dionysian orgies, no one even saw a face or knew a name, the groupies would all fight over each other to fellate the band, or plonk their bottoms on some rock star’s straining phallus for the hundredth time that night. Amongst the farm yard animals, dead fish, Mars bars and lines of coke, televisions were thrown out of closed hotel windows, groupies were chained to plumbing pipes and some damn great rock songs were written, inspired by these exquisitely Bacchanalian tour jaunts that lasted for years at a time.
Do what thou wilt, and they did, including Ozzy sniffing ants, Motley Crue lining up girls like pinballs, Bowie being served up another willing participant amongst the thousands before, and Jimmy Page receiving exactly what he signed that contract with the horned one in the first place to bloody receive.
Groupies came thick and fast, from Cynthia Plastercaster who made plaster casts of rock star cocks as a form of art, including Jimi Hendrix. Groupies like Nancy Spungen, Bebe Buell, Pamela Des Barres and all the other girls fighting for the ultimate prize after every gig were the juice that rock’n’roll ran on, apart from the booze and drugs that is.",Entertainment
Formerly Funny Aussie Actress Loses Weight and Comedy Ability,https://www.dailysquib.co.uk/entertainment/45205-formerly-funny-aussie-actress-loses-weight-and-comedy-ability.html,2022,"Yeah, we’re talking about Rebel Wilson, who in turning Woke and losing weight is now as funny as anal prolapse surgery conducted with a rusty blunt scalpel. Obviously Wilson, a celebrated Hollywood actress can afford the trainers; the nutritionists, the surgeons and the chef cooked macrobiotic or whatever diet she gets, but can she afford losing her entire humorous repertoire all in one go? Being ‘Woke’ is the antithesis of all creativity, comedy and acting, but Wilson still managed to crawl up the ass of ‘Wokism’ anyway.
The FAFTA Awards, an overflowing shitberg of woke virtue signalling celebrity luvvies all sniffing each other’s bottoms, is a nauseating celebration of mediocrity and champagne socialism all mixed into a bucket of anti-art, anti-creative soviet woke ideology that is more in tune with the former Soviet Union than anything within what once was a democratic free society. What these peddlers of pseudo-Marxist wokeness fart out in their diminutive arse kissing ceremony is an ode to banality and a peculiar brand of conformism that even NPCs in a computer game would baulk at.
Such is the demise of Hollywood and the British Film ‘Industry’ in recent decades that it now mirrors the current state of the Music Biz. Woke agenda after woke agenda is pushed by these despicable cunts. One supposes, if they pursued true artistry and creativity, Chinese communist money would stop funding their foul pusillanimous projects. You only have to take a look at the credits of any new release to see which Chinese company paid for the latest piece of humourless, talentless unartistic trash to be jettisoned from the frothing syphilis-ridden mouth of any given writer/producer/director ‘yes man’ to  Chinese money  and propaganda.
This is exactly why these actresses and actors can afford to go woke and tow the soviet party line, because they know that whatever they do, however despicable the picture they star in, Chairman Mao, or Xingping Pong will continue pumping millions of Chinese Yuan into their already overflowing bank accounts.
Rebel Wilson used to be funny when she had a little meat on her, now she’s just another CCP funded unfunny Hollywoodized product that has lost its mojo.",Entertainment
