Headline,URL,Year,Content
Bonkers Prince Harry Now Thinks He is an Egyptian Pharaoh,https://www.dailysquib.co.uk/entertainment/52547-bonkers-prince-harry-now-thinks-he-is-an-egyptian-pharaoh.html,2023,"Bonkers Prince Harry thinks he is now an Egyptian Pharaoh and wants to be mummified in his own pyramid in Las Vegas alongside Meghan when he dies, his spokesperson Ovid Scooby has revealed to the BBC.
“Harry daily consults a reincarnated Egyptian priestess from Fresno called Amy Schmucker. She looked into her magical crystal ball and saw that Harry is actually the reincarnation of Amenhotep IV, who ruled Egypt during the period of the New Kingdom from 1351 to 1334 BC. He told me that the priestess said some funny words and immediately Harry was struck by this feeling that he really truly was a pharaoh and that he needed to make haste in his mission to build a pyramid as a final resting place, because pyramids take a long time to build and need many workers to push rocks around, or something like that. This means Harry is now more important than King Charles and all the British royal family combined.”
Initially, Harry consulted the Montecito city council on his plans to build a pyramid about 455 feet tall consisting of 2.3 million blocks of limestone. Each block would weigh around 2.5 tons (2267.96 kilograms). So 2,300,000 x 2267.96 = 5,216,308,000 kilograms (5,750,000 tons) of material would be required.
Unfortunately for Harry, Montecito town councillors told the ‘pharaoh’ that he cannot build a structure like that in the protected area, so now he has gone to Las Vegas where there is a pyramid already, and a possibility for another one to be built.
Meghan Markle was also told that she was the reincarnation of Queen Cleopatra, and immediately called Jadajada Pinky Smithers, who congratulated her on her new-found status as Queen of Africa.
“The couple daily invite many Californian psychics into their home, and Meghan Markle once invited a voodoo priestess from Haiti so that she can cast a horrid spell on Camilla. Yes, they are very open-minded progressive people, and should be applauded for their wonderful sense of energy,” Scooby added."
ANALYSIS: Was Prince Harry Making a Statement in Latest Address?,https://www.dailysquib.co.uk/entertainment/55590-analysis-was-prince-harry-making-a-statement-in-latest-address.html,2024,"Yes, Prince Harry was a gunner on an Apache helicopter in Afghanistan for 6 weeks, and he served his country briefly, but royal fans have been questioning his ‘ludicrous’ display of medals for his brief stint in the military in his latest video address.
“Arse!”
Royal fans were up in arms when they saw a blurred, wonky amateur video of the prince on his porch in Montecito wearing medals all over a cheap looking civilian suit.
One Twitter X user commented: “What a moron! Prince Harry looks like he is going to fall over from the weight of all the medals he never earned”
Another X user revealed: “He looks like a prize ninny! Who’s he trying to fool?”
However, others defended the duke, with one user  Laquisha46  commenting: “Harry is wearing his medals proudly, which our African princess Meghan probably purchased for him in a flea market in Santa Monica. Leave them alone, you bunch of bullies. Love you Meghan.”
The consensus was of ridicule for the wayward prince who has admitted to heavy use of class-A drugs like cocaine, mushrooms, meth and marijuana, allegedly including when he served.
Expert analysis
Royal expert and body language expert Arbuthnot Bollsaque commented on the  BBC  that “Harry is showing defiance for being stripped of his right to wear a military uniform by displaying the plethora of medals all over his cheap looking suit”.
Harry was  stripped   of  his honorary military titles by late Queen Elizabeth II after he stepped down from royal life in 2020 and moved to California with Meghan Markle."
Meghan Markle Sends Pint of Milk to 50 Celebrities,https://www.dailysquib.co.uk/entertainment/55550-meghan-markle-sends-pint-of-milk-to-50-celebrities.html,2024,"“I like to milk things. I milk and milk and milk until there’s nothing left. Then I milk more, just for those dry crusty teats to give up just a few drops more of milk,” Meghan Markle revealed to Hollywood Week magazine.
Markle’s interest in milking may also extend to British royal matters, which involves a lot of milking as well.
“If I hadn’t snatched and ensnared that certain dumbo royal prize, I could not have performed so much milking. Thank Lucifer for dumb people, eh. The sheer amount of milking and milking has been extortionate, and I should know because now I’m drinking the milk of my endeavours.  Netflix , Spotify, shopping blogs, branding my own kids, and of course the huge floppy milk filled bulbous teat of the American people. I’m milking the American public as if they were an overloaded heifer flopping around in a field of stupidity. They are so easy to milk because they all adore me so much. Silly fools!”
The lucky 50 celebrities who all received a pint of milk personally milked by Meghan Markle all showed their gratitude on social media.
One US celebrity wrote: “It sort of tastes like arse milk, or the curdled strainings of clotted yellow liquid after leaving a carton of bubbling, frothy milk on a piping hot radiator for four hours. The question is, how long can Meghan milk the royal cow for?”"
Trump is in Serious Trouble Democrat Congresswomen Readying For Fight,https://www.dailysquib.co.uk/entertainment/60755-trump-is-in-serious-trouble-democrat-congresswomen-readying-for-fight.html,2025,"This is getting really serious for Trump, he better watch out. The Donald is in line for a serious ass whooping from a bunch of angry congresswomen with some ball busting fighting skills.
Congresswoman AOC, Lauren Underwood, Katherine Clark, Judy Chu, Jasmine Crockett, and Susie Lee are all highly trained in the art of Bull Shitto, a martial art that takes years of intense study.
No one is sure how the Donald will get out of this one. He might be at the golf course one day putting a birdie right in the hole when BAM a Democrat congresswoman Avenger appears out of the bushes. One in the sack, two in the jaw, and it’s lights out for the Don.
Good thing the Don has been brushing up on his own martial arts. It’s called the Russian art of Kung Pu-tin."
Meghan Markle: “Harry is Old News Now!”,https://www.dailysquib.co.uk/entertainment/53976-meghan-markle-harry-is-old-news-now.html,2023,"Meghan Markle is dumping Prince Harry for the Big Time Hollywood A-List crowd, and now sees him as a burden to her aspirations.
“Harry’s been used up, and now he is not needed, as Meghan is getting what she used him for — the big A-List Hollywood crowd. That’s  what narcissists do , they find a target, use it up then move on to the next target — whichever benefits them the most,” a Hollywood insider revealed on Saturday.
Meghan is ecstatic at her Hollywood return and jumps with glee that all her plans worked out in the end.
“She is all smiles, but now Sparkle needs to dump the grump,” the insider added.
Indeed, Harry is somewhat a liability now and is viewed as a grumpy old fool who was easily tricked by this woman, an intelligent grifter with aspirations way above his vision. Markle’s new A-Lister friends are all urging her to dump the wayward prince because he is holding her back. From day one of meeting Harry, Meghan’s plans have worked out a treat, and she can’t wait for the  big pay day  after the divorce, especially as the California laws are so good to women. This is why she is keeping Harry in California, because of the massive pay day she will receive to look after the two children as well.
Reports from industry insiders already claim the Duchess of Sussex is eyeing a major TV comeback in an upcoming spin-off from her hit USA Network drama, Suits.
“I have never seen her so happy, she is loving the attention she is getting from her Hollywood friends and fans,” one of Meghan’s acquaintances revealed.
Meghan Markle appeared alone for her latest red carpet appearance, at the Power of Women gala in Los Angeles.
During the prestigious event, she rubbed shoulders with the likes of Margot Robbie and  Billie Eilish , but her husband was nowhere to be seen.
An agent at the event said: “Grumps is at home looking after the kids, while Meghan is flitting around with a smile so wide it looks like she has had a 15-inch metal ruler stuffed in her mouth, cheek to cheek.”
Here’s to Meghan’s A-List career and her moving on from old losers."
BLACK FRIDAY DAILY SQUIB SALE!,https://www.dailysquib.co.uk/entertainment/53995-black-friday-daily-squib-sale.html,2023,"Yes , consumers, it’s that Black Friday comin’ up again. Black Friday, Yellow Tuesday, Green Saturday and White Sunday, whatever the day or the fuckin’ colour, Black Friday is the one people really need. Now here’s the deal, the  Daily Squib book , something that has information in it that will either make you laugh or cry is now only £9.99 or £9.95 reduced from £17.95. Like kick me in the gonads and ruffle my hair, can you hear the gasps of sheer delight as those  Xmas present ideas  flutter through your oversubscribed consumerist brain? It is a unique gift, sure it is, and it has all the hallmarks of making someone feel special when they receive a hard physical copy of the book to hold and smell in your shaky hand. Smelling a newly printed book is great too, the Daily Squib book, if it were a ‘scratch ‘n’ sniff’ would not smell like shit as many would presume it to do but possibly have the nasal palate of a sardine champagne infused fart expelled from the anus of an outstanding citizen at great speed. But please don’t let that whet your appetite further than it already has meandered violently, the book just wanted to exist in physical form, and it took a lot of engineering to do so, even in a terrible gale of cancel culture shenanigans and all that Stasi baloney. Like, just the sheer guts of the publisher,  Curtis Press  to publish the Daily Squib Anthology took balls of steel. Subsequently, as a publisher, Curtis Press come highly recommended simply because of their dedication to quality, uniqueness, gung-ho daring attitude and non-wokeness. You gotta hand it to the team, but listen, if you have miraculously read up to this precipitous point, congratulate yourself for your fortitude and sheer time-wasting yawn inducing positivity. Yes, you want this unique ancient modern satirical book either for your own bookshelf or as a gift to someone who really inspires you to commit Hara Kiri. Reduced from £17.95 and now only £9.95 it is a win win lose lose situation.  TERMS AND CONDITIONS : LIMITED TIME ONLY UNTIL JANUARY, IF YOU ARE AN EMPLOYEE OF THE DAILY SQUIB OR KNOW ANYONE WHO IS, COMMISERATIONS ARE DUE. WE ARE NOT FLOGGING A DEAD HORSE HERE …HONEST!"
Women Should be Allowed to Masturbate on Beaches if they Want,https://www.dailysquib.co.uk/entertainment/54051-women-should-be-allowed-to-masturbate-on-beaches-if-they-want.html,2023,"The horrific level of policing in America is a terrible blight on women who innocently want to masturbate on beaches. If women want to have orgasms, they should be allowed to do so without arrest. Shouldn’t the police in Georgia be pursuing real criminals instead of innocent women simply gratifying a natural human need? Women should be allowed to masturbate wherever they fucking well want to.
“Women having  orgasms  is a beautiful thing, and I wish more would do it in public. This world would be a better place if women showed off their orgasm powers more. I mean, it’s a beautiful thing when they get all flushed and start those little noises,” someone in favour of women masturbating in public revealed.
Christina Revels-Glick, who was 34 at the time, was approached by cops after families reported her salacious behaviour on Tybee Island beach on July 1, 2021.
Bodycam footage from the officers who arrested her was released this week, showing her breaking down as she was handcuffed and marched away from the sand.
Christina explained that she just slipped in her vibrator to have a quick orgasm because she felt like it.
As for the prudes who reported Christina for having a little fun, those people are the reason this world is in the sorry state it is.
We want to praise Christina Revels-Glick for her bravery in pursuing freedom to orgasm and if she is ever in London, England she can find sanctuary in our orgasmic offices where anything goes. Here’s to human freedom and the right for women to be allowed to masturbate in public."
District 9 Woke Games Entry Looked Superb This Year,https://www.dailysquib.co.uk/entertainment/56954-district-9-woke-games-entry-looked-superb-this-year.html,2024,"Modelled on the last supper from a forgotten religion of some sort from the past, District 9 prepared a wonderful display for the 2024 Paris/Panem Woke Games for all to see.
Sodom and Gomorrah
Director of the show, Pumpy Mi Anoos, a 43-year-old thing of undetermined species revealed how the immense feat was achieved: “We used 11.5 billion euros taken from the District 9 taxpayer slave workers and recreated a last supper scene with a fat grotesque smelly drag queen Tribute Slob representing some sort of religious icon of the past. I cannot remember the name, but someone mentioned a superhuman Messiah from a man-made religion written by drunk monks hundreds of years ago or something. Never heard of him until now, but that’s neither here nor there. Our main aim of course is to push this abhorrent subject matter down the throats of the audience, hell, we even included children in the show to display our brainwashing prowess.”
Woke Torture for Viewers
The District 9 Woke Games of Paris/Panem was a wonderful display of some seriously grotesque and ugly curiosities, like a freak show that many viewers delighted in its sheer repugnant nature.
One viewer revealed his incredible reaction to seeing the numerous freaks, drag queens, transgenders, and blatant sodomy on display as being an affront to their eyeballs.
“The District 9 show made my eyes water, I could not believe I could witness such horrific displays of woke grotesqueness in one sitting. If I had a choice of shaving my eyeballs with a cheese grater or watching this utter shite, I would have chosen the former option with gusto. During the display of the creature with a beard in a dress prancing around a bridge to the strains of some awful gay pop music, I projectile vomited onto the televisual device I was watching this crap on, and thankfully my vomit short-circuited the device, ending the woke torture session in earnest.”
In stark contrast to the 99% of viewers who were repulsed by the blatant woke display, President Coriolanus Macron had only praise for the performance.
“My wife/husband, and I enjoyed it thoroughly. Afterwards, I went back to my palace and was buggered silly by my bodyguards for 15 hours, much to my sheer delight. It was a wonderful end to the evening, although I cannot walk much now. Ooof!”"
Our Delightful Dystopia of Conformity,https://www.dailysquib.co.uk/entertainment/54906-our-delightful-dystopia-of-conformity.html,2024,"Imagine a world where everyone thinks the same things, says the same things and does the same things. A world where everyone dresses the same, and everyone is a picture of pure conformity amongst the mellisonant words of our feudal lords. This is our beloved woke dystopia of conformity.
There is no privacy in this world because cameras and surveillance systems monitor each person at all times. Your every action and thought is broadcast to the controllers who monitor your behaviour 24 hours of the day. Your data and metrics are logged, filed and analysed. Your habits and distant dreams known.
In this world, there are  no secrets  any more, as you are watched and controlled “for your own safety”.
The Woke Marxist feudal lords who rule over you are doing this for your own benefit; they really do care for you, they know best, they want you to be happy, to smile through your gritted teeth as you consume their daily effluvia within this mindless prison of utter dystopian conformity.
You must be happy, happy, happy at all times and if you are not, then it will be re-education for you or maybe a mild adjustment to your brain interface. If that does not work, then it will have to be permanent cancellation for you. What a pity! You did not conform, you did not capitulate like the others. You are an aberration, an anomaly, therefore it is the disintegration room for you. Your mise en abyme must be punished, you must be cleansed of all individuality and obliquity.
This is our dystopia of conformity, our Metaverse, our internet, our woke conformist society today and in the future."
Palace Denies There Was Any Royal Photoshop Disaster,https://www.dailysquib.co.uk/entertainment/55090-palace-denies-there-was-any-royal-photoshop-disaster.html,2024,"Kensington Palace  has today denied that there was a royal Photoshop disaster, despite many indications pointing towards a major photoshop disaster.
No Royal Photoshop Disaster
“We emphatically deny that there was any form of Photoshop tampering with the royal photograph,” a palace spokesman revealed on Wednesday.
Well, that’s settled then, absolutely nothing to see here folks, the official statement from the palace has confirmed that there is no problem with the royal photograph.
One royal fan who saw the photo seemed a little confused.
“When I look at the photo, something seems a little strange, but I can’t quite put my finger on it, hmmm, kind of odd.”
Can anyone tell what is wrong with the photograph above? Leave your comments if you can see any Photoshop anomalies."
Formerly Funny Aussie Actress Loses Weight and Comedy Ability,https://www.dailysquib.co.uk/entertainment/45205-formerly-funny-aussie-actress-loses-weight-and-comedy-ability.html,2022,"Yeah, we’re talking about Rebel Wilson, who in turning Woke and losing weight is now as funny as anal prolapse surgery conducted with a rusty blunt scalpel. Obviously Wilson, a celebrated Hollywood actress can afford the trainers; the nutritionists, the surgeons and the chef cooked macrobiotic or whatever diet she gets, but can she afford losing her entire humorous repertoire all in one go? Being ‘Woke’ is the antithesis of all creativity, comedy and acting, but Wilson still managed to crawl up the ass of ‘Wokism’ anyway.
The FAFTA Awards, an overflowing shitberg of woke virtue signalling celebrity luvvies all sniffing each other’s bottoms, is a nauseating celebration of mediocrity and champagne socialism all mixed into a bucket of anti-art, anti-creative soviet woke ideology that is more in tune with the former Soviet Union than anything within what once was a democratic free society. What these peddlers of pseudo-Marxist wokeness fart out in their diminutive arse kissing ceremony is an ode to banality and a peculiar brand of conformism that even NPCs in a computer game would baulk at.
Such is the demise of Hollywood and the British Film ‘Industry’ in recent decades that it now mirrors the current state of the Music Biz. Woke agenda after woke agenda is pushed by these despicable cunts. One supposes, if they pursued true artistry and creativity, Chinese communist money would stop funding their foul pusillanimous projects. You only have to take a look at the credits of any new release to see which Chinese company paid for the latest piece of humourless, talentless unartistic trash to be jettisoned from the frothing syphilis-ridden mouth of any given writer/producer/director ‘yes man’ to  Chinese money  and propaganda.
This is exactly why these actresses and actors can afford to go woke and tow the soviet party line, because they know that whatever they do, however despicable the picture they star in, Chairman Mao, or Xingping Pong will continue pumping millions of Chinese Yuan into their already overflowing bank accounts.
Rebel Wilson used to be funny when she had a little meat on her, now she’s just another CCP funded unfunny Hollywoodized product that has lost its mojo."
"Expert Shares Ways to Save Money on Netflix, Disney+, Amazon and Apple TV+",https://www.dailysquib.co.uk/entertainment/55360-expert-shares-ways-to-save-money-on-netflix-disney-amazon-and-apple-tv.html,2024,"As  the warmer weather is almost here, and the constant rain hopefully subsides a little for a few months at least, you may have noticed that many household bills are increasing. Every year, providers up the prices of bills including TV, mobile phones and broadband inline with  inflation . However, there is a way to save money on these things, so please read on.
Added to that, several streaming platforms like Netflix and Disney+ have also updated their membership rates and, as many of us now subscribe to several streamers at once, this means we end up paying more each month to watch all the stuff on these streaming platforms. Netflix now costs £10.99 for its Standard plan or £17.99 for Premium and has clamped down on members sharing their accounts, with Disney+ confirmed to be following suit later this year.
Over at Amazon, Prime Video members must now fork out an extra £2.99 a month for an ad-free subscription. Luckily, there are loads of ways to cut down costs, and I’m going to show you how.
Switch off the fucking telly and do something else
This simple method of switching off your TV will keep more money in your pocket, and is known as ‘switchingoffing’. Here, we explain what this means, how it works and most importantly how much you can save.
What is switchingoffing?
Even with all the time in the world, we wouldn’t be able to watch the endless amount of shit and utter crap on streaming platforms. So rather than have subscriptions to these money-grabbing parasite streaming services – Netflix, Disney+, Prime Video and Apple TV+ – simultaneously, cancel all the fucking subscriptions and switch all the mind-numbing shite off.
Even before you take advantage of other ways to cut down costs, at its most basic this could save the average household hundreds of pounds a year on streaming costs that you and your family really do not need in any shape or form. Along with dumping all of the parasite paid streaming subscriptions, the most important thing to dump is the fucking  TV licence tax . Don’t worry, you can still watch free streaming services if you really must, but you will not be able to watch anything from the current state of the BBC, which is no loss at all.
Not only does this save money, but by the time you have ‘switchoffed’ all the paid services over the year you’ll find much more new activities to enjoy and get loads more value from doing other things with your life that are way more productive. Don’t forget to also limit your smartphone usage by buying a very basic package just for calls and a little surfing. This could save you literally thousands of pounds of money that would otherwise be wasted on utter shite.
Remember, by switching off all this unnecessary crap that is being pushed on you daily, you not only save some money, but you also preserve your frame of mind and are not polluted by substandard banal crap that literally rots away your mind. Read a fucking book instead. Enjoy your life, and don’t fill your mind up with useless junk and woke bullshit that hinders every part of your being."
Trump: “I’ve got a little list!”,https://www.dailysquib.co.uk/entertainment/59732-trump-ive-got-a-little-list.html,2025,"He’s back in town, the  Teflon Don , and this time he ain’t meddling around, this time there will be no prisoners, this time the orange peril means business. The Don’s got a little list, well actually it’s kind of a big list, and every day it will get longer we are sure. The executive order bonanza will also be something to watch out for.
What’s on this list, you may ask?
Well, it’s not rocket science or anything, it’s a list of people who fucked with the Don, people who put him in the crosshairs, people who weaponised the system against him, people who corrupted government departments for their own gain, and just plain assholes who made life difficult for the Don in the past.
Here’s a small sample of some of the names that are on that list:
Jack Smith  – a weaponised Justice Dept. asshole who is owed karma.
Letitia James  – another DEI going down.
Arthur F. Engoron  – buh byeee.
Alvin L. Bragg  – an election interfering scumbag.
Fani T. Willis  – impeach this DEI with haste.
Liz Cheney  – a meddling neocon rug muncher.
The entire Jan. 6 committee  – treason for making a stink out of nothing much.
Gen. Mark A. Milley  – treason.
Michael D. Cohen  – a rat.
John Bolton  – the moustache itself justifies arrest, plus a snitch.
James Comey  – a corrupt FBI goon.
Andrew McCabe  – another corrupt FBI goon.
Peter Strzok  – Russian BS agent.
51 former top intelligence officials  — including former Obama officials John O. Brennan, James R. Clapper Jr. and Leon Panetta.
Mark Zuckerberg  – on the watch list, but he kissed the ring — so OK for now.
Sleazy Sleepy Creepy Joe Biden and his family  – too much to list here.
Barack Obama  – pillow biter Barry and Big Mike are in a world of trouble.
Vice President Kamala Harris  – woke salad Kameltoe.
“Crooked” Hillary Clinton  – no explanation needed.
Adam B. Schiff  – false impeachment asshole.
Nancy Pelosi  – with a face like that!
Harry and Meghan  – the  grief grifters  might be in trouble, especially with  drugs .
DEI  – Merit system will be back, no more BS.
Keir Starmer, Mandy, Lammy, Labour  – Sending 100 Labour activists to  undermine the Trump election  was not a good idea, neither was calling Trump a “ dangerous fascist “.
Sadiq Khan  – This  worm  has it coming to him so bad.
AOC  – No, she’s not going to the inauguration of a “ rapist “.
Etc …"
"Daily Squib Holiday Competition: 1,000 FREE PARIS TICKETS",https://www.dailysquib.co.uk/entertainment/60247-daily-squib-holiday-competition-1000-free-paris-tickets.html,2025,"Hi, it’s another exclusive  Daily Squib holiday competition , this time to Paris, France, the city of love, amour! FREE PARIS TICKETS OFFER!
We’re giving away 1,000 free train tickets to Paris, and all you have to do is send a postcard with your name and number on it along with a single sentence explaining why you think you should go to the most beautiful city in the world.
Imagine the aroma of freshly cooked French cuisine just as you step out of the train station, the delightful sights and sounds you will encounter. Maybe you may catch a glimpse of a nice man from deepest Africa washing his anus in a drinking fountain, or how about raw meat chunks on the pavement fresh after some Parisian’s pet poodle has been caught and butchered. Barbecue has never been so fresh.
We will of course put you up in a Parisian hotel…er…tent, no, a hotel room, we’re serious.
Enjoy the joyous carnival atmosphere in the streets of Paris. It will be an experience you will never forget. All you need to do is grab some free Paris tickets, and Pierre’s your uncle.
Chew on a rat filet mignon steak acquired from the most exclusive boucheries you can find in the sprawling French capital.
There’s nothing better than to attend a theatre show after dinner.
Send your postcard with your name and phone number to : P.O. Box 4391, 23 Rue de Salop, Paris, France"
Blacks Empowered by Return of Meghan Markle to Spotlight,https://www.dailysquib.co.uk/entertainment/59348-blacks-empowered-by-return-of-meghan-markle-to-spotlight.html,2025,"If you go to Twitter X, all you now see are black people posting fawning posts about some silly Netflix show that Meghan Markle is doing. They feel empowered by having this woman showing up the Windsor royal family and destroying “whitey”. There’s nothing inherently wrong with that, all it shows is that there is a great divide between black and white, even though Markle is more white than black herself.
Although Markle was forbidden from using the given royal title to profit off, she is making a fool of the royal family and weak King Charles, who does not have the guts or balls to take away her title after the amount of abuse she has dealt the Windsors by profiting hugely off the cursed thing. It is truly sad to see the amount of thievery that has gone on by Markle, and her entitled  give me that  nature, (even stealing the late Queen’s nickname  without her permission ) but it is what it is, and as the stolen fruits of the British royal family are defiled in some garish vulgar Netflix show, life goes on for many people without bothering about such banal shite. African Americans are loving it though, it is almost a fuck you to the British colonials, and a win against the “white oppressors” of old for them. Despite not being able to cook, it is obvious that all the dishes in the show were carefully prepared by a professional chef, and the sickeningly thin Meghan certainly does not eat food like that.
The Windsors are now a lost memory, a fading photograph riddled with cancerous tumours, as Meghan Markle laughs in their faces scoffing at their “stuffy” German faces.
All it would take is one swift stroke of the sword to correct things by revoking the Sussex title and the Windsors would reclaim their place, but alas this will never happen, and they will forever be lost in the sands of cowardice and timid surrender. Courage it seems is in very short supply in Britain at the moment."
Meghan Markle Could Sell Sussex Branded Landmines On Instagram,https://www.dailysquib.co.uk/entertainment/61210-meghan-markle-could-sell-sussex-branded-landmines-on-instagram.html,2025,"Meghan Markle loves money so much, she is now considering selling Sussex branded landmines on her Instagram affiliate marketing shop. The landmines would be dropshipped and delivered to any war zone, DMZ or territory with next day shipping available, giving her a nice tidy commission.
It’s the dollars, any way to make cash money is okay, and Markle is no exception to this rule.
It is not certain which type of Sussex branded landmines Meghan will go for, but it will probably be the type that blows people up.
Mine expert Hugo Boom is an ex-Pentagon arms salesman and suggests the celebrity influencer sells mines like the M18A1 Claymore fragmentation mine in bulk, maybe 100,000 units minimum, which in commission sales could be top-notch.
Bulk orders from places like Myanmar or Hamas would make for some serious cash.
“The M18 is a beautiful piece of ordnance. When detonated, the explosion drives the matrix forward, out of the mine at a velocity of 3,937 ft/s, at the same time breaking it into individual fragments. The steel balls are projected in a 60 degree fan-shaped pattern that is 6.6 ft high and 55 yd wide at a range of 55 yd. The force of the explosion deforms the relatively soft steel balls into a shape similar to a .22 rimfire projectile.
“If she’s going for real sales, I also suggest the Sussex branded M16 APM bounding mine. These fuckers sell like hot cakes. When it is tripped, a small propelling charge launches the body of the mine 3 to 4 feet into the air, where the main charge detonates and sprays fragmentation at roughly waist height. I love these things, they’re absolute genius. Jack-in-the-box shit right there!
“Okay, I heard she’s  selling jam  as well. I gotta tell you, after these mines go off, it kinda looks like jam, except maybe a few eyeballs, and bones in the mix too!”"
Fake Asylum Seeker Says He Wants to be the Next Gary Barlow,https://www.dailysquib.co.uk/entertainment/61403-fake-asylum-seeker-says-he-wants-to-be-the-next-gary-barlow.html,2025,"“Whilst we were being escorted and tugged across the English Channel by the  French Navy , a whimsical thought popped into my head. As I’m an economic migrant and thus a fake asylum seeker, why not become a fake pop star as well? Bing! Bong! Zang! Zin! The image of Gary Barlow appeared in my head like a large, bulbous turd being pushed out of an elephant’s arsehole! I want to become like him when they put me up in a five-star hotel with all the trimmings,” Abdul Razid Hamed from Paris, France recalled the other day.
Back in the five-star hotel in Hull, Hamed was auditioning dancers for his show as he sang to the hotel staff.
“Listen, Igomo, put the pizza down for a second, don’t they have pop groups in the Congo? Oh dear, this is not very good, is it. You’re meant to pirouette, like Robbie Williams did when he was in Take That.”
All this auditioning and practice was taking a toll on everyone, it was time to order more room service.
“I’ll have the fillet steak with chips, and bring that wonderful red wine you brought last time, yes, the 97. For dessert, I would like the Knickerbocker glory because that’s what Gary would have, wouldn’t he?”
The fake asylum seeker group then decided for a long swim in the luxurious indoor heated pool and a massage session to let the creative juices of pop stardom ruminate a little further.
“‘Ere have you seen the lady that does the massages? She looks like Posh Spice, she does. I’m going to ask her whether she can do a happy ending. Eh, if she refuses, I’ll get one anyway, because we’re immune from prosecution, innit,” a smiling Abdul added as he slathered baby oil over himself and his erection hurriedly."
Meghan Markle Enterprises Warns Royal Family NOT to Strip the Titles,https://www.dailysquib.co.uk/entertainment/61417-meghan-markle-enterprises-warns-royal-family-not-to-strip-the-titles.html,2025,"The massive commercial enterprise that capitalises on the use of the royal titles to make huge profits has warned the British royal family to back off and get lost with their threats to take away the Duke and Duchess’s royal titles.
“Our vast commercial enterprise is using the royal titles to make huge profits at the expense of the British royal family. We are thus warning them to cease and desist with their threats to curtail our money-making operations,” Edwin Kleinnegler, the Sussex CEO for the enterprise, revealed at an impromptu press conference in Florida on Monday.
As well as utilising the Duke and Duchess of Sussex titles to profit financially, Meghan Markle has been showing off letters written to her by a Ukrainian minister labelling her as “Her Royal Highness” which was forbidden by the late Queen Elizabeth II.
Meghan Markle also utilises a crown logo with a large “M” under it to sell her jam products, and cheap Chinese made trinkets she sells in her online shop to dumb Americans who wouldn’t know better.
“If she did not use the royal symbols and titles, sales would be negligible, but because she is using the royal stuff to sell products, she is making vast profits at the expense of the royal family who she hates with a vengeance. Meghan Markle has never even been to the English county of Sussex, and views the people of the county with absolute disgust and disdain. She calls them peasants,” a royal commentator revealed on Tuesday.
It is rumoured that Prince William wants the titles removed from Markle, but he is currently being held back by King Charles, who is unfortunately a very weak and easily played monarch. The royal family have essentially opted to keep a dignified silence despite the disgusting displays of royal protocol being flouted.
One can only shed a tear for poor old Queen Elizabeth II, whose life was made hell in the last days of her life by Meghan Markle, and whose objections to using the Windsor royal titles by these two  grifters  were so overtly flouted."
The Thought Provoking Illustrations of Clive Branson,https://www.dailysquib.co.uk/entertainment/54517-the-thought-provoking-illustrations-of-clive-branson.html,2024,"Here at the Squib, we sometimes showcase the work of artists and illustrators, especially those who convey some sort of message effectively. Here is Clive Branson:
Click on image to enlarge
CLIVE BRANSON BIO
Clive Branson was an advertising creative director/copywriter for the past 25 years with agencies in Toronto, Bermuda and Ottawa. After retirement in 2015, he focused on being a freelance writer/photographer for several magazines – as a monthly contributor – concentrating on automotive, travel and lifestyle issues. He also assists a British agency as a proofreader and editor for any Canadian content for apps, websites, brochures, online advertising, print, and directing on-air talent for radio and TV commercials. Since 2012, Clive has been fortunate enough to have three books professionally published, including Focus on Close-Up and Macro Photography; Long Shadow of Yesterday (as the editor for a memoir based on his father’s experience as a young British officer in Palestine, India, Egypt, Trans-Jordan and Greece between 1945–1949); and Ford Mustang: The First Generation detailing the surreptitious account of how the Mustang was conceived, designed, marketed (the greatest sales numbers in its debut year in automotive history), saved the Ford Motor Company and became, not only their flagship car, but an American icon to this day. Clive has written and produced an 8-part TV series for Rogers on existing and emerging artists in Ottawa, and a retrospect of his marketing and photography in promoting Ottawa was accepted by Ottawa Library and Archives. Clive is married and lives in Ottawa, Ontario."
