Title,URL,PublishedDate,Content
"White Castle To Add ‘Gas-Free’ Sliders To Menu, Removes Onions From Burgers To Protect Ozone Layer",https://empirenews.net/white-castle-to-add-gas-free-sliders-to-menu-removes-onions-from-burgers-to-protect-ozone-layer/,2015-02-04T01:29:19+00:00,"The Obama Administration recently issued a statement saying that White Castle, a fast food restaurant famous for their gas-festering slider hamburgers, and deal sealer onion rings, is just as harmful to the Ozone Layer as retro muscle cars and Harley-Davidson motorcycles combined. That press release, issued by Josh Earnest, began to push the 93-year-old burger franchise into exploring alternatives to replace the gastrointestinal fuels in their otherwise healthy foods.
Yesterday, CEO E.W. Ingram announced that major menu changes would occur this summer. “Without affecting or changing the taste of our classic Sliders, food scientists have discovered new methods of using manufactured, chemically engineered ingredients so that our burgers will no longer give consumers Ozone Layer harmful gas,” he said.
“One other big menu change consists of removing all onions from the menu completely, to make sure we please all environmentalists. In place of onion rings, the company has voted to include fresh vegetables such as broccoli and asparagus,” Ingram revealed.
A widely unpopular adjustement according to weekend drunkards and pot smokers, such as Ohio State University English literature major Omar Chonga. “Man, I just don’t get it, I mean, man. It’s just not cool,” Chonga stated. “They’re messing with the best burgers around. Well, best when you’re too messed up to actually taste anything.”
One thing Ingram was pleased to mention was that White Castle would now officially be the most healthy fast food chain in the country, according to The Bakersfield Post Gaxette. “It is a new era, live long and prosper!” Ingram shouted from the oak podium, which included a shiny chrome “WC” logo."
"Food Study Shows Papa John’s Pizza Crust, Boxes Have Identical Ingredients",https://empirenews.net/food-study-shows-papa-johns-pizza-crust-boxes-have-identical-ingredients/,2015-01-28T17:26:27+00:00,"Papa John’s is known for its fast, cheap, and convenient pizza, and it’s obnoxious commercials that always prominently feature owner and founder John
Schnatter.
The company has been all over the media in recent years, facing controversy over poor wages and their stance on healthcare for employees.
Although the media scrutiny has worn off in the last several months, it looks as though it’s set to rise again. After a recent food study, performed by world-renowned doctors and scientists, it was discovered that Papa John’s pizza and take-out boxes are made from the same ingredients.
During a test on their sauces, cheese, and dough, scientists found that the company has been cutting corners by using recycled pizza boxes as a base for their product. The scientists were initially hired by Papa John’s, working with the company to help create a new pizza dough recipe.
Dr. Tom Matosaus claims that when bringing up the problem to CEO John
Schnatter
, he denied all claims. “He’s in some serious denial, I tell you. He went on and on about how their company had the best pizza crust in the entire nation, and if they didn’t, he wouldn’t be worth over half a billion dollars. He talked a lot about money, actually. Way more than he talked about pizza.”
“To be honest, it’s not going to hurt you to eat their pizza,” said scientist Dr. Moe Zarella. “Just because the founder is a little on the annoying side, and just because their pizza is made out of the same things as their carryout boxes, doesn’t mean you can’t enjoy a good slice once in awhile!”
Neither Schnatter nor any company representatives
have yet to comment on the controversy, but they are urging customers to try their new pizza deal.
“Only 11.99 for a large specialty pizza, delivered right to your door!” said
Schnatter. “Ignore the naysayers. You love our pizza. Just listen to your Papa. Mmmm, it’s delicious!”"
Woman Dies After Overdosing On Gluten,https://empirenews.net/woman-dies-after-overdosing-on-gluten/,2015-01-27T11:20:18+00:00,"Beth Riens, 32, of Aurora, Colorado, died Sunday morning from what doctors are saying is the first case of a gluten overdose.
According to family and friends, Riens lived a very healthy life. She frequently ran, did yoga, and stayed to a specific diet. Friends of Reins tell
Empire News
that she recently began to eat gluten products again after almost a year of staying away from them.
“She was a very healthy person and I can’t believe she is gone. Beth had been gluten-free for about a year now, until we continued to rib her, because she didn’t have a gluten allergy or sensitivity,” said Riens’ best friend, Jennifer Robbins. “She just got hooked on stupid fad diets, and for some reason thought that ‘going gluten free’ would make her healthier. Turns out, in her case, it was better for her.”
“I’ve been eating gluten products all of my life and I feel completely normal, like most people,” said Reins’ sister-in-law, Carla Reins. “I wish I hadn’t been part of the group to tease her into eat foods with gluten again. I feel somewhat responsible for this, to be perfectly honest. Of course, I may have gotten her back on the stuff, but I didn’t hand her the loaf of whole grain bread that ended it for her, either.”
After examining the body, doctors confirmed that Reins was taking in way too much gluten. Since her body wasn’t used to the amount of intake, it slowly began to shut down, forcing her into cardiac arrest and shortly after, death. According to friends, Reins was eating entire boxes of pasta, cereals, and multiple loaves of bread in a day.
“Beth never did anything half-assed,” said Robbins. “She cut out gluten cold-turkey one day last year, and then last week just decided to get off that stupid wagon, and join us smart people again. Of course, she did it by buying out entire shelves of J.J. Nissen pastries and Wonderbread, but like I said – she never went in half-assed.”"
Experts Say Smartphones Causing Dramatic Increase In Permanent Blindness Among Americans,https://empirenews.net/experts-say-smartphones-causing-dramatic-increase-in-permanent-blindness-among-americans/,2015-01-24T15:43:56+00:00,"Dr. Henry Lee Sen-Su, a researcher and doctor in the field of ophthalmology, is one of the leading experts on blindness in the world. Sen-Su and says that people are killing their eyesight, and within the next fifteen to twenty years, nearly thirty percent of Americans will be inflicted with some degree of permanent blindness.
“The average American smartphone owner checks their phone over 150 time in one day. While some do not spend much time on theirs, many look at their smartphones up to one thousand times in a day, an alarming and extremely dangerous routine,” Dr. Sen-Su said. “This, in my opinion, is just as much of a problem as the obesity epidemic here. It is my educated and guaranteed expert opinion that in the next fifteen to twenty years, over one-quarter of the nations adults, age 40 and older, will become legally blind. All because they can’t resist checking their news feed or checking for whatever bizarre news topics or celebrity is trending. Something must be done, and it needs to be done quickly.”
According to Dr. Sen-Su, the screens that make up our smartphones, whether it be iPhones or a Samsung Galaxy, are becoming “too good,” causing a mild retina burn whenever you look at them. “Thank God that the teeny-tiny phone trend is dying,” said Sen-Su. “The larger phones coming back means slightly less eye strain, which was only compounding the problem.”
Maxwell Picholucini, a spokesperson for NABA, the National Association of Blindness Awareness, says that the organization has set up an agenda to promote the act of personal and vocal interaction to substitute for text messaging.
“The facts are in, and the research has proven that our phones are causing harm to our eyesight. People need to not rely on texting so much, and start making calls and actually talking to each other on their phones. Burning your retinas with your smart phone is not very smart,” Picholucini said. “We at NABA are promoting a slow-down in technology, and are also looking at even going back to older pieces, such as fax machines and rotary phones. Saving people from going blind is our top priority.”"
Anti-Vaccine Law Passed By Congress Could Mean Jail Time For Millions Of Parents,https://empirenews.net/anti-vaccine-law-passed-by-congress-could-mean-jail-time-for-millions-of-parents/,2015-02-12T01:54:08+00:00,"In what has been hailed as the biggest victory for the anti-vaccination campaign, congress has passed a law that means parents who vaccinate their children could serve jail time. This comes as mounting evidence suggests that the preventative measures against fatal diseases could cause autism in children who are predisposed to the condition.
Over recent months, the campaign which seemed to have hit a lull, came roaring back to life, when the unverified research by hack Andrew Wakefield was pushed into the spotlight by reactionary mothers on the internet. The frantic and irresponsible parents got a further boost from renowned scientist Bill Maher’s assertion that “all those people who don’t think they can handle a little flu are total babies.”
The bill follows another important victory for campaigners, as January saw the reemergence of the all but forgotten measles, bringing further publicity to the previously denigrated group. Measles was thought to have been eliminated, but it could be the first of a long list of pre-vaccination favorites to reemerge.
“I’m hoping for diphtheria next,” said avid anti-vaxxer Mary Snucker. “I can’t wait to see my unimmunized children go blue and bleed from their precious little noses.”
Mother of five, Harriet Pentucky, said that if she had known of the risks, she would never have had her kids vaccinated. “It’s too late now,” she lamented, “and all of my children turned out okay. But to think of what I could’ve had to deal with! Yeah, polio sucks, but I’d take cripples over the autistics any day of the week.”
Republican Senator Rand Paul, who had late Tuesday contradicted his Monday statement that vaccines cause mental disorders, retracted once again, saying that the bill was a victory and that he was now on his way to de-immunize himself and his children.
“Besides,” he was overheard saying to a friend, “I’m too old to get all that mumps and rubella guff.”"
14-Year-Old Becomes World’s Youngest Gynecologist,https://empirenews.net/14-year-old-becomes-worlds-youngest-gynecologist/,2015-01-20T17:11:27+00:00,"While most boys his age are playing video games, baseball, and dreaming of girls, Scott Simmons has women making appointments just to see him. At 14-years-old, boy-genius Simmons is the world’s youngest gynecologist.
“It’s a little embarrassing sometimes,” said Dr. Simmons. “I had to pick a speciality when I was 12, and my advisor said I was too short to be a surgeon. My older brother told me to be a gynecologist, he said I would thank him later, and boy was he right. I’m the only gynecologist in town, so I’m pretty busy. I really love my work, and I don’t think I’ll get tired of it –  especially during the annual high school physical time.”
“He’s a really good doctor, and you can tell he loves his work,” said patient Mary Muffin, 19. “Sure, he giggles at the start of every exam, but he is just a kid, after all. I think sometimes his hormones get the best of him, because he can’t stand up after the examination, but he will grow out of that. It’s worth the giggles and hormones, though, because his small fingers get the job done gently. I used to travel to another gynecologist two towns over, and he was old and gross, with nasty long fingers. Ew.”
“I’m very proud of my son, and we all knew he was special from a young age,” said Scott’s mother, Nancy. “He completed elementary school at 5, and he was done with high school by 7. College and medical school just came very naturally to him. I do wish he consulted me before picking his field though, as I would have suggested becoming a family practitioner, or maybe a podiatrist instead. The hardest part of having a son who is a gynecologist is probably the same every one every mother of a 14-year-old has, though – getting him to wash his hands before dinner.”"
Toddler Hospitalized With 2nd Degree Burns From Radiant Heat Flooring,https://empirenews.net/toddler-hospitalized-with-2nd-degree-burns-from-radiant-heat-flooring/,2015-01-26T14:41:06+00:00,"2-year-old Todd Calais has been admitted to Washington Valley Medical Center due to burns found on his legs and arms apparently caused by radiant heat flooring. The popular, and fairly inexpensive, home-heating system is commonly used in New England homes to keep people’s feet warm on cold winter mornings. With a temperature gauge that only reaches 90° it is baffling doctors that this was even possible.
Sgt. Carl Roderickson of the Riverside Police Department says a call came in around 6:13 PM on Sunday evening, when the mother of the 2-year-old, Elizabeth Calais, reported he had been badly burned by a portion of their floor. To the surprise of EMS officials, the young boy was attached to the floor when they arrived, his skin melting directly to the floor almost as though an epoxy was used to glue him down. Calais said she had been applying cool water and ice to ease the pain, however it took multiple people to move the boy into the ambulance.
“We ended up just cutting up a chunk of the flooring, and carrying both Todd and the floor that he was stuck to right out to the ambulance,” said paramedic Joe Goldsmith. “It was really abnormal, but thankfully out here you’re never too far from someone with a power-saw and a hankering to use it.”
Local police are investigating the incident, and have assure the media that Todd’s safety is top priority. Connecticut DHHS workers have been involved assessing the child’s condition, and so far have found no wrong-doing on the part of the parents.
“It’s the craziest thing. I didn’t know that something like this could happen, but it’s definitely something that I never want to have to deal with again,” said Goldsmith. “I have no idea how they got that floor so hot, but I tell ya, when I was in there, the rubber on the bottom of my shoes started melting if I stood in one spot too long.”
“Yeah, I guess we kind of overdid it with the whole floor heating thing,” said Calais. “My ex-husband, before he moved out, he tinkered with it a bit. He was a tinkerer, that’s for sure. Caught him tinkering with the neighbor’s wife, which is why he’s now an ex. But yeah, his feet got cold a lot, so he got it so that the floor temperature could be whatever we wanted. I guess I must have bumped the thermostat or something. The police said it was up at over 200° when they took the temperature.”
Todd Calais is reportedly doing fine, and the boards were easily removed from his skin once he arrived at the hospital."
"Pharmaceutical Company Mixes Up Aspirin, Birth Control Pills; Public Urged To Check Medicine Cabinets",https://empirenews.net/pharmaceutical-company-mixes-up-aspirin-birth-control-pills-public-urged-to-check-medicine-cabinets/,2015-01-06T15:57:16+00:00,"If you used Estroblokitol birth control pills or reached for a bottle of generic brand aspirin during the months of October, November, or December 2014, doctors and pharmacists urge you to contact Filip-Ashher Pharmaceuticals immediately.
Filip-Ashher Pharmaceuticals admitted today that a labeling error at their Mexico packaging facility caused as many as 6,000 bottles of aspirin, and 3,000 dispensers of birth control pills to be mislabeled – some aspirin were in fact birth control pills, and vice-versa.
Several thousand bottles of generic pain reliever were shipped from the Tijuana, Mexico packaging facility to regional centers across the United States, but authorities are about “83% confident” that the affected products were confined to the greater Phoenix area.
Dr. Lita Hürstvatter, of Phoenix’s St. Joseph’s Hospital, issued an urgent appeal to women across the country – not just from the greater Phoenix area – to immediately bring unused Estroblokitol pills to their health care provider or clinic for examination.
“It is important that we find any women who were mistakenly given aspirin in place of an oral contraceptive, as well as men or women who thought they were taking a pain reliever, when in fact the were issued a birth control hormone. Estroblokitol is a federally controlled substance, and contains potentially dangerous substances, available only with a doctor’s prescription.”
The seriousness of the situation has not escaped the attention of lawyers eager to make their mark on what could prove to be the largest class action suit in history. “Unplanned pregnancies that may result as a consequence of this mistake are just the tip of the iceberg,” said legal consultant Maxine Bleedom, former partner in nationally known personal injury law firm Bleedom, Drye & Rhunn. “This is huge, and I want in on it.”
Filip-Ashher Pharmaceuticals is taking necessary steps to address all potential cases individually. Anyone who has a prescription for Estroblokitol, as well as anyone who has taken
any
generic or dollar-store brand of aspirin, are urged to direct questions and concerns to the company’s nationwide toll-free hotline, at 888-276-6760 to obtain a case number and entry into a confidential nationwide database."
New University Study Shows Marijuana Concentrate ‘Dabs’ Cause Brain Cancer,https://empirenews.net/new-university-study-shows-marijuana-concentrate-dabs-causes-brain-cancer/,2015-01-07T17:18:23+00:00,"At the University of Arizona College of Medicine, recent test studies show that smoking marijuana concentrates, also called “dabs,” users are increasing their risk of developing cancerous cells in their brain by almost 7 times when compared to just regular weed smoking.
Out of 75 test subjects, 11 subjects, both male and female, are showing signs of cancerous activity after only 18 months of smoking the concentrated marijuana dabs. Monitored behavior logs were kept, along with consultations and activities performed daily, monitoring standard marijuana smoking versus dab smokers.
University of Arizona representative Amanda Schuyler released the findings after concluding that the public needed to have the information on hand before the study would be fully completed.
“As the use of ‘dabs’ becomes more and more common amongst marijuana users seeking a much better high, we felt we needed to get our findings out there as soon as possible, as the dangers of holding onto such information could be disastrous,” said Schuyler. “The effects of residual butane exposure, which is a chemical used in preparing the dabs, actually isn’t as bad as you’d think. What’s really causing the cancer to grow at such a rapid rate is the concentrated marijuana. Taking one dab is just like smoking 4,000 joints at once. It’s deadly.”
7 Out of the 11 subjects being observed while using concentrates that were negatively effected are showing severe destruction of neurons in the brain, losses unlike anything ever seen. With no current possibility for regrowth of brain matter, it’s being suggested by the university researchers that concentrated ‘dabs’ be categorized with the government as a class 1 felony drug.
Debates have been heated in the medical marijuana, as well as recreational-use communities as to the benefits of these concentrates. Marijuana concentrates, also known on the streets as “hippie crack,” is made by using marijuana and butane to transform the plant into a goopy liquid, which gets heated and smoked through special, often very elaborate, glass pipes.
“I really hope that the government listens to our findings on this horrible, seriously damaging drug,” said Schuyler. “Just like standard marijuana, this new form is extremely deadly and could easily kill you. It needs to be controlled by the government, and it needs to be a strict felony as punishable by law.”"
"Carbonated Beverages Destroy Ozone Layer, Say Experts",https://empirenews.net/carbonated-beverages-destroy-ozone-layer-say-experts/,2015-01-01T17:35:27+00:00,"There’s nothing worse than a “flat” soda, but according to experts from California’s Stanford Woods Institute for the Environment, the familiar hiss of a can or bottle when opened translates into increased depletion of the Earth’s protective ozone layer. Holes in the ozone layer mean more exposure to ultraviolet light, which translates into increased risk of sunburn, skin cancer, and heat stroke related injuries.
“Over 2 billion cans and bottles of carbonated beverages are opened worldwide each day, exposing us all to dangerous levels of exposure to ultraviolet light,” says atmospheric expert Dr. Althea Thoone. “It’s fascinating that a simple, everyday act can have such a negative wide-ranging impact; however, small changes in our daily activity will help lessen the danger.”
Thoone’s groundbreaking study is the result of more than five-year’s analysis of university based surveys. The professor chose a university-based population because of the high number of carbonated beverages consumed, as compared against the national average. College and university populations consume carbonated beverages up to seven times greater than the national average.
Besides the environmental hazards, health effects of carbonated beverages – which can contain as much as 12 teaspoons of sugar in a 12-ounce serving – can be measured in increased rates of diabetes, hypertension, and heart disease.
“Obviously fewer cases of heart disease, diabetes and skin cancer mean good news for everyone,” added Thoone. “We must also take into account the negative effects of carbon dioxide released when you burp. Multiply the effects of human digestion by 3 billion, and then apply that to the environment, and you’ve got a huge issue, similar to that of the methane problem we have caused by farting cows.”
Soft drink container recycling also negatively contributes to the thinning of the Earth’s protective layer.  Fossil fuels used to transport cans and bottles to recycling plants, not to mention the operation of the plants themselves, produce a domino effect. “If we can reduce our intake of carbonated soft drinks by 10 percent,” says Thoone, “the long range benefits for our planet will be immeasurable, in a good way. Unless we cut back on our consumption, we’re headed for a catastrophe.”
No word yet from soft drink manufacturers who will undoubtedly disagree with reduced soft drink consumption, but for now, you may want keep the sunscreen handy the next time you “pop that top.”"
"Professional Boxing Bans Punches To Face, Head; Commission To Allow Body Punches Only",https://empirenews.net/professional-boxing-bans-punches-to-face-head-boxing-commission-to-allow-body-punches-only/,2015-01-12T17:28:13+00:00,"The Association of Boxing Commissions have made what many are calling a ‘giant leap forward’ for their sport, announcing today that they are implementing new rules that seeking to make boxing ‘more civilized.’ Stressing concussions and boxer safety as the main reason, punches to the head and face will no longer be allowed in professional boxing. Strikes to the face will also be banned in boxing gyms and amateur training facilities.
“Too many boxers are suffering in retirement because of years of concussions and blows to the face,” said Commissioner Marvin ’Marvelous’ Mayberry. “That is not what boxing should be about. Boxing is not about violence; boxing is a dance, it’s an art form. Boxing is two men dancing, hugging, learning each others moves and all that can be accomplished during the match. All these same aspects can be displayed even better if we just focus on punches to the body.”
“Truth is, the gyms are empty, no one wants to box anymore, all the real men are moving to MMA,” said Louie ‘Lefty’ Lavine, a former professional boxer who retired in 1993, and is now a boxing trainer. ”With all the real, tough guys doing MMA, boxing really doesn’t have anyone left who isn’t a Mama’s boy. I can’t say I agree with the new policy, though, of no punches to the face. As it is, I already see too many MMA fighters wearing ‘Boxing Is For Pussies’ T- Shirts.”
“I think it’s a wonderful idea! My husband and I have been looking for a new cardio workout for a while, but who wants to punch your lover in the face?” said Ron Feelmore, a sports enthusiast in San Fransisco. ”I mean, who
doesn’t
enjoy jumping rope, silk shorts, and gorgeous robes? The only thing that was stopping us from taking up boxing before was our perfect teeth and hair, but with no punches above the neck, now it’s a perfect sport. All the fellows at the YMCA want to give it a try now. I tell you, it’s going to be fabulous!”"
Nevada To Abolish Mandatory STD Testing For Women In Legalized Brothels,https://empirenews.net/nevada-to-abolish-mandatory-std-testing-for-women-in-legalized-brothels/,2015-01-15T15:41:53+00:00,"The Nevada legislature earlier this week removed mandatory STD testing for legalized brothels from the state’s law books. Legislators from both parties agreed there was a “better use” for the money that the state has been providing for medical care for prostitutes.
“The term ‘buyer beware’ comes to mind,” said State Legislator Brian Bowser. “The state has been wasting millions a year on STD testing. It’s high time that we let the free market pay for it – brothels with the clean whores will get the most business. If you’re visiting a brothel, wear a condom for God’s sake, they give them out for free. My father once told me ‘Always assume a whore is a filthy whore.’ My father was a wise man.”
“Well, I’m not a filthy whore,” said Jenny Juggs, employee at the Clydesdale Ranch. “I shower at least 25 times a day. I shower after each client, and I get primped back up. Unless it was just a blowjob, then I just gargle with whiskey.”
“This means whores with STDs will be working at brothels, that’s great!” said Clydesdale Ranch regular Charlie Hutch. “I’m tired of paying full price for so-called ‘clean’ whores; Give me a half-price diseased one any day. I figure there’s nothing left out there for me to catch anyway, believe me, once you start seeing prostitutes, legal or not, there’s not much out there you don’t have. I’ve got all those STD’s already.”
“This is outrageous! I’ve been pushing for Nevada to outlaw prostitution for years,” said Pimp Big Willie. “Legalized prostitution cuts into my business. The girls that failed state STD tests become my best street walkers. Now where the hell am I going to get my bitches? This is bullshit.”"
Government To Reduce Food Stamp Allowance Of Overweight Recipients,https://empirenews.net/government-to-reduce-food-stamp-allowance-of-overweight-recipients/,2014-12-29T16:33:43+00:00,"The Supplemental Nutrition Assistance Program (SNAP), which Americans commonly refer to as the ‘Food Stamp Program’, has voted to reduce the monthly allowance of obese welfare recipients, according to body weight according to SNAP spokesperson Winston C. Douglas in an announcement earlier today.
Douglas said that after a vote was brought to the SNAP board of directors, that the group voted unanimously in support of the proposed measure in an attempt to fight obesity in the United States.
“An alarming statistic was brought to the board which stated that over fifty-percent of SNAP benefit recipients are grossly overweight, many of which are clinically considered obese. This, of course is major cause for concern with how the program is operated” Douglas said.
All SNAP recipients, including all who live in the household, will be ordered to take a physical as part of the new plan. Depending on results, funding could be drastically reduced for those who are overweight. A measure many suggest is long overdue, including New Jersey governor Chris Christie.
“I have to work in order to overeat,” the hefty governor said when asked about the new measure. “It’s a problem when the government is giving people money to sit on their lazy butts and just eat all day. It is about time something is done about this plague of people abusing the accessibility of welfare benefits.”
There are also those who think it is highly inappropriate to require welfare recipients to take a physical in order to receive their monthly allowance, such as Shantae Johnson, 32, of Cleveland, Ohio.
“Who the hell they think they are? Just because we poor means we can’t be fat? I think it’s wrong, and we deserve to get what is owed to us no matter how we look! People pay taxes for us to have that money to get whatever food we damn well please,” Johnson said angrily. “This is an outrage and we not gonna put up with the harassment! I don’t see them harassing rich people who are fat!”"
Too Fat to Fly? Southwest Airlines Forcing Customers To Check Body Size At Gate,https://empirenews.net/too-fat-to-fly-southwest-airlines-forcing-customers-to-check-body-size-at-gate/,2015-01-09T17:31:21+00:00,"Tired of the person in the next seat having their extra-large love handles spill over into your economy seat? In an attempt to make things more comfortable for everyone, Southwest Airlines has announced they will be installing a ‘Check-Your-Comfort chair at the gate. Similar to the carry-on size check, the new chair will allow customers to see if they will fit in a single seat before they get onto the plane.
The company says that they hope that the seats will help save time and embarrassment for ‘any fatties who can’t afford first class.’ Frequent flyer Gary Weston, a fitness instructor from Tampa, Florida, says he is unsympathetic to obese people looking to fly economy, and thinks the new seats will be a great addition to the flight experience.
“Look fatty, your foopah or your gunt or whatever you want to call it, that shit doesn’t count as a ‘personal item’ unless you can shove it under the seat in front of you, and we know that’s not happening. It’s not the airline’s responsibility to accommodate everyone. Maybe skip a meal and hit the gym, and this wouldn’t be a problem in the first place. Sure, the airline can discreetly pass you a seat-belt extender, but if you’re the size of a damn grizzly bear, you’re should be forced to get a second seat. I don’t want to be squished any more than I have to because you didn’t skip the dessert bar at the Sizzler.”
Flight attendant Monica North, who works for a competing airline, says she wishes her airline would get on board with what Southwest is doing. “It’s embarrassing for everybody when someone doesn’t fit. Some leave the plane in tears so fast they forget their luggage in the overhead department. The last woman who couldn’t get the armrest down refused to get off the plane until security threatened to arrest her for delaying the flight. That Check-Your-Ass thingy they’re doing would save a lot of time for us, and probably spare people’s feelings.”
“So many airline passengers are in complete denial of their girth. With almost 90% of the country considered obese, you’d think people would realize that they might not fit in a seat that’s only 17″ wide. Quite often they get insulted when they are told at the gate they may not fit, and then act like they weren’t warned. Well, now you have the opportunity to see for yourself before you board,” said Southwest representative Mariah Easton. “If [a customer] does not fit comfortably in the Check-Your-Comfort seat, they will be forced  purchase a seat upgrade or second seat, whichever they prefer.”
The new seat-check option will be made available for all domestic and international flights starting in February."
Eighth Grade Teacher Suspended For Teaching Students Oral Sex Techniques Using Cucumbers,https://empirenews.net/eighth-grade-teacher-suspended-for-teaching-students-oral-sex-techniques-using-cucumbers/,2014-12-31T15:48:54+00:00,"An eighth grade teacher in Seattle, Washington is under massive scrutiny, and in some cases, praise, after teaching female students how to perform oral sex using cucumbers. Many male students observed, as well as several other teachers from the school.
Michelle Johanson, 28, a health teacher at Jameson Middle School in the North Central Seattle neighborhood of Wallingford, reportedly taught students who volunteered to stay after school how to properly perform oral sex on a male as she demonstrated while using a cucumber. Johanson also provided female students with cucumbers of their own as she demonstrated the act as several male students and teachers, observed the innovative teaching technique.
As can be imagined, several parents were outraged when their daughters came home excitedly to show their parents what they learned at school that day. Rebecca McDougal, whose 13-year-old daughter is a student in Johanson’s class, told
The Seattle Observer
that her daughter came directly home and showed her what she had learned by grabbing a some vegetables from the refrigerator and practicing.
“I could not believe it, she knew how to do things I never learned to do. Not to mention the size of the cucumber Ms. Johanson gave her – it was certainly bigger than any penis I’ve ever had. Definitely bigger than Becca’s dad. It’s pretty sad when your 13-year-old daughter teaches you how to do what you never could,” McDougal said. “I mean Ms. Johanson should at least show her male students how to perform oral sex on females while she is at it.”
Not all parents were outraged however, such as William Ragsdale, who’s 12-year-old daughter was one of the students Johanson taught the act to. “I think it’s a great thing. Women usually don’t really learn how to do it right until their mid-thirties, at least. That’s what I’ve found from experience, anyway. At least now my little girl will have a head start” Ragsdale said. “I commend Ms. Johanson for her ballsy approach.”
After being reviewed by the Washington State Board of Education, it has been declared that Michelle Johanson will not face any possibility of termination. In fact, by showing initiative, the board is contemplating reviewing its stance on sexual education and considering teaching both female and male students how to properly perform oral sex. Johanson was suspended one week with pay to avoid any unwanted confrontations. She is expected to return to her classroom by next Monday.
Johanson has not come forward to speak with media as of yet, as she was reportedly advised by her teacher’s union representative to keep her mouth plugged for the time being."
76-Year Old Grandmother Arrested For Phone Hacking,https://empirenews.net/76-year-old-grandmother-arrested-for-phone-hacking/,2015-01-04T15:55:18+00:00,"Imagine Mavis Thompson’s surprise when on Christmas Eve, two uniformed police officers showed up on the mild-mannered grandmother’s doorstep with a warrant for her arrest.
“I thought the policemen had the wrong address,” said Thompson, “but there was my name right there and in big letters, and the paper said
ARREST WARRANT
.”
“We had to take her in,” said Officer Mark Macon. “We got several sworn complaints that she was making aggravated, inappropriate, and indecent phone calls which were recorded by other parties.”
Thompson suffers from chronic post nasal drip, accompanied by a persistent, hacking cough. “It’s bad,” she said. “I’ve had it for years and I call the drugstore for my new prescription. The police said that’s how it started. It was that neighbor lady’s daughter who was the ringleader. She’s into the gothic faith that kids are following now – devil worship it looks like to me, with all the black eye makeup.”
Indeed, upon further investigation, it was “that neighbor lady’s daughter,” ‘River O. Darkniss,’ née Louise Hicks, who had concocted a scheme where she and her goth friends filed several complaints, alleging Thompson had made repeated threatening and inappropriate phone calls to different local businesses.
“These kids were cruel,” said Officer Macon. They called up Mrs. Thompson and recorded her voice, and made a prank sound board. They added in her coughing sounds so we’d know it was her. Everybody knows she’s a hacker – I mean a cougher – but this was just plain mean.”
The re-edited sound mash-ups were convincing enough for authorities to seek Thompson’s arrest. The computer whiz kids managed to turn innocent conversation into highly inappropriate language by editing recorded conversations with Thompson.
“I really want something for my throat, *cough* and I don’t know when I’ll be able to get back down that way in town there to pick it up; can you do that for me please and get back to me?”
was a mild enough question that the teens turned into dirty remarks.
“I really want something to get down in my throat, *cough* I want to get it down there, way back down in my throat, please *cough* really get it in way down in there, *cough cough* I want a pick up, can you do me please, do me, really do me back there, please do me way down back there *cough* in my *cough cough* throat.”
“Things like that were just very inappropriate from an older person,” said Macon, so we started to suspect foul play. “Once we found out what was going on, we released her and arrested the kids.”
“It was terrible, and I’m glad it’s over,” said Thompson. “I don’t use that drug store anymore even though they apologized, but I can’t show my face there. Forgive and forget, and I’m trying, but now I always watch what I say on the phone. I certainly don’t want to pull anymore boners like that.”"
Harvard Study Suggests Frequent Use Of Contact Lenses May Increase Cancer Risks,https://empirenews.net/harvard-study-suggests-frequent-use-of-contact-lenses-may-increase-cancer-risks/,2015-01-03T04:41:52+00:00,"A recent medical science study conducted at prestigious Harvard University has revealed an alarming statistic. Those who wear contact lenses on a daily basis are fifteen-times more likely to develop various types of cancer.
The study, led by Harvard professor, Dr. Carmine Altmann, uncovered the shocking statistic during a five-year research program which correlated the use of materials cancer victims come into contact with on a daily basis in relation to the severity of their disease. Dr. Altmann says that the study, which is currently in its fourth year, has discovered that one personal item tends to stick out like a sore thumb – contact lenses.
“Unfortunately numbers do not lie. This is both a major cause for concern as well as a significant medical breakthrough,” Altmann said. “There are two types of contact lenses which the visually impaired use: soft contact lenses, which are made of soft, flexible plastics that allow oxygen to pass through to the cornea, and Rigid Gas Permeable contact lenses, which are made up of a more durable plastic and are resistant to deposit buildup, and generally give a clearer, crisper vision. It is my educated guess the culprit are the types of plastics used to manufacture the contact lenses.”
For several years, scientists and environmentalist have found plastic materials, which are used for just about everything, to be very questionable in their relations to both human health and the environment.
Environmental safety scientist Charles James Epperson says he is not surprised by the results which Altmann’s group discovered. “I’ve been saying for years that the human race relies too much on various types of plastics. Plastics disguise their toxicity very well and it takes years of exposure to find any kind of effect on the human body or environment. We need to focus more studies on alternative forms of durable, comfortable materials for product manufacturing.”
The study, which has continued as the new year begins, has also begun looking into plastics that may cause cancer in other parts of the body, including cheap hairpieces that cause scalp cancer, certain sneakers which could cause foot cancer, and the possibility of plastic shopping bags leading to finger and hand cancers."
