title,url,text,published_date,categories
Raissa Robles Quits Investigative Journalism To Become An Advice Nurse,https://adobochronicles.com/2016/12/14/raissa-robles-quits-investigative-journalism-to-become-an-advice-nurse/,"MANILA, Philippines ( The Adobo Chronicles, Manila Bureau) – She likes to be called an “investigative journalist,” although one might argue that her political blog seems to be confined to “investigating” people whom she does not agree with, like President Duterte, as well as issues contrary to her jaundiced political views. Today, Raissa Robles announced that she was quitting investigative journalism to pursue a dream career — that of an advice nurse. With this shift in her career, Robles hopes that she will gain more likes for her social media account.  She is aiming to surpass the reader engagements of political blogger Mocha Uson. In her first post as an advice nurse, Robles tackles the issue of Fentanyl, a prescription drug that is used by patients suffering from severe pain as a result of certain medical conditions. It is an impressive first piece by Robles where she cuts and pastes medical and scientific information culled from sources like Wikipedia. In her post, she includes her own personal expert analysis of the drug in question. Her first subject in her advice column? President Duterte, of course! She makes the case for Duterte as someone addicted to drugs, presumably Fentanyl. Our best wishes to Ms. Robles on her new-found career!",2016-12-14T21:58:57-08:00,"Health & Medicine, Politics, Social Media"
"In New SWS Survey, Filipinos Tell Duterte: “You’ve Gone Too Far”",https://adobochronicles.com/2016/12/18/in-new-sws-survey-filipinos-tell-duterte-youve-gone-too-far/,"MANILA, Philippines ( The Adobo Chronicles, Manila Bureau) – In a new Social Weather Stations (SWS), the Filipino people are showing grave concern about President Rodrigo Roa Duterte, telling him, “You’ve Gone Too Far.” Eight five percent of survey respondents agreed that the controversial leader needs to slow down. “We can’t take it anymore,” the Filipinos said, “having free health insurance, free medicines, free education, free irrigation for our farmers, free nutritious food for our poor kids, increased pension and more work security . Please give his some time to breath before you come up with more  good news for us. We’re not used to this.”",2016-12-18T23:18:33-08:00,"Diversity, Economy, Education, Food, Government, Health & Medicine, Law Enforcement, Politics"
Aquino Loyalist Cynthia Patag Finally Admits To Being Schizophrenic,https://adobochronicles.com/2016/10/27/aquino-loyalist-cynthia-patag-finally-admits-to-being-schizophrenic/,"MANILA, Philippines ( The Adobo Chronicles, Manila Bureau) – Retired singer-comedienne Cynthia Patag has never  denied being a loyalist of the defunct Aquino administration, alongside other retired entertainment celebrities Jim Paredes, Leah Navarro and Carlos Celdran. She is fierceless in her criticism of the current administration of President Rodrigo Roa Duterte, using her social media account as a megaphone for her political persuasion. Today, Patag finally admitted she is suffering from schizophrenia. Her words, not ours.",2016-10-27T18:00:44-07:00,"Entertainment, Health & Medicine, Politics, Social Media"
Medical Breakthrough: FDA Approves Anti-Selfie Medication,https://adobochronicles.com/2016/12/06/medical-breakthrough-fda-approves-anti-selfie-medication/,"BETHESDA, Maryland ( The Adobo Chronicles, Washington Bureau) – It was in March of 2014 when we first reported that the American Psychiatric Association (APA) officially classified the taking of selfies as a mental disorder. The disease was given the namer ‘selfitis.’  It was reaching an epidemic proportion. Other than self-control methods and cognitive behavioral therapy (CBT), the World Health Organization and the U.S. Food and Drug Administration (FDA) have not approved a cure since then. Today, however, the FDA announced that it has approved and licensed a new pill that counters the urge to take a selfie.  It was developed by Bayer, the same company that markets aspirin. Recommended dosage is 1 tablet per day for men, and 5 tablets per day for women. Bayer explained that the higher dosage for women was because in clinical trials conducted throughout the country, women had a more difficult time resisting the urge to take a selfie. The downside to the new anti-selfie tablet is that it has to be taken for life.",2016-12-06T23:57:21-08:00,"Government, Health & Medicine, International, Social Media, Technology"
Cases Of PTSD Significantly Up In The U.S.,https://adobochronicles.com/2016/11/10/cases-of-ptsd-significantly-up-in-the-u-s/,"SAN FRANCISCO, California ( The Adobo Chronicles, San Francisco Bureau) –  In just the last 24 hours, hospital emergency rooms across the U.S. have reported a surge in admissions, mostly for PTSD. Among the symptoms with which patients presented themselves at the ER include hypertension, migraines, vomiting, irritable bowel movement (IBM), nausea, vertigo, blurred vision and memory loss. The Centers for Disease Control (CDC) is advising all Americans who are experiencing any of these symptoms to seek medical help immediately. You could be suffering from PTSD. President Trump Stress Disorder.",2016-11-10T06:04:20-08:00,"Health & Medicine, Politics"
Wikileaks: Trump’s Medical Condition Revealed,https://adobochronicles.com/2016/10/10/wikileaks-trumps-medical-condition-revealed/,"STOCKHOLM, Sweden ( The Adobo Chronicles, Berlin Bureau) – Who would have thought that there could be anything more damaging  to Donald Trump than the explosive audio tape in which he is heard bragging about kissing and groping women? Well, there is. The Sweden-based Wikileaks today released a document which apparently confirms a rare medical condition with which the Republican presidential candidate was diagnosed more than 10 years ago. The document, a certification from Trump’s personal physician, shows that he is suffering from psychosinusitis-XL. There are only about three hundred people worldwide suffering from this condition. Psychosinusitis-XL is a mental condition which affects a person’s brain. It alters the normal function which allows a person to determine right from wrong, truth from falsehood and childhood vs. adulthood.  The illness manifests itself through the sinuses — the reason it is called psychosinusitis. Now we know the reason for that constant sniffling we’ve seen and heard from Trump in the last two presidential debates. CNN’s chief medical correspondent Dr. Sanjay Gupta told The Adobo Chronicles that the sinus infection itself is benign but the mental condition is malignant. why would they let someone with this medical condition run the white house and make life changing orders for the American people and turn our life upside down It is not right to make decision for us at all about anything. Like Like",2016-10-10T00:47:51-07:00,"Health & Medicine, Politics, Social Media, Technology, The Media"
Coca-Cola Says Its Soda Pop Is Nothing But Rebottled Pepsi,https://adobochronicles.com/2016/10/02/coca-cola-says-its-soda-pop-is-nothing-but-rebottled-pepsi/,"ATLANTA, Georgia ( The Adobo Chronicles, Miami Bureau) – You’re either a Pepsi person or a Coke person. The stiff competition between the two soft drink giants has been going on for ages and they have amassed their respective loyal fans who constantly root for their preferred soda pop. So when Pepsico recently admitted that Aquafina, the bottled water it has been marketing contains nothing but tap water , Coke fans rejoiced and claimed victory. But not so fast. Today, Coca-Cola, under extreme pressure from Freedom of Information (FOI) advocates, admitted that its carbonated soda is nothing  but rebottled Pepsi. Is it any wonder that in taste test after taste test, soft drink consumers can’t tell the difference between Coke and Pepsi? So, what’s next? Consumer advocates are now pursuing an investigation on rumors that Colgate toothpaste is the same as Crest toothpaste. Just a different marketing label. Long live capitalism!",2016-10-02T17:13:41-07:00,"Business, Health & Medicine, International"
"Trump, Clinton Will Be Hooked To Polygraph Machine During Final Debate",https://adobochronicles.com/2016/10/15/trump-clinton-will-be-hooked-to-polygraph-machine-during-final-debate/,"PORTSMOUTH, New Hamphire ( The Adobo Chronicles, Washinton Bureau) – Upping his criticism of Hillary Clinton’s debate performances, Donald Trump suggested on Saturday that his opponent had been on drugs during their second debate. “I think we should take a drug test prior to the debate,” Mr. Trump told a crowd of thousands gathered at an event in Portsmouth. “We should take a drug test prior, because I don’t know what’s going on with her. But at the beginning of her last debate — she was all pumped up at the beginning, and at the end it was like, ‘Oh, take me down.’ She could barely reach her car, ” the Republican candidate said. In an exclusive interview with The Adobo Chronicles, Clinton said that she had accepted Trump’s challenge and both will undergo a drug test an hour before the start of the third and final presidential debate scheduled for October 19 at the University of Nevada at Las Vegas. But Clinton said she had one condition: that throughout the entire televised debate, both candidates will be hooked up to a polygraph machine, otherwise known as a lie-detector machine. Every time a candidate mentions a lie, a buzzer will sound, alerting the moderator as well as the live and television audience about the non-truth.  The Trump campaign agreed, albeit hesitantly. The Commission on Presidential Debates welcomed the proposal and is considering making the polygraph a permanent feature of all future major political debates.",2016-10-15T14:49:11-07:00,"Health & Medicine, Politics"
"Donald Trump Releases Medical Record, Testosterone Levels High",https://adobochronicles.com/2016/09/14/donald-trump-releases-medical-record-testosterone-levels-high/,"NEW YORK, New York ( The Adobo Chronicles, Washington Bureau) – In a taped interview for Dr. Oz’s television show, Republican presidential candidate surprised the doctor host by showing him a letter detailing some aspects of his medical record. The letter showed that Trump is in good physical health, except for being overweight, taking medication to manage his cholesterol, and for having high levels of testosterone. The testosterone imbalance explains Trump’s love-hate relationships with women, including his ex-wives, his opponent Hillary Clinton, as well as FOX News anchor Megyn Kelly. The letter from Trump’s doctor, while detailing his physical health, did not mention anything about his mental health.",2016-09-14T19:07:02-07:00,"Film and TV, Health & Medicine, Politics"
Donald Trump Explains His Constant Sniffling During Debate With Clinton,https://adobochronicles.com/2016/09/26/donald-trump-explains-his-constant-sniffling-during-debate-with-clinton/,"NEW YORK, New York ( The Adobo Chronicles, Washington Bureau) – Millions who watched Monday night’s presidential debate between Donald Trump and Hillary Clinton noticed something unusual with the Republican candidate: he was constantly sniffling. Did he have a cold? Was he suffering from allergies? The Adobo Chronicles caught up with Trump just before he boarded his limousine after he exited Hofstra University, and we asked him what was going on. Trump said he caught Hillary Clinton’s pneumonia bug at the start of the debate. “It problably happened when she shook my hand on stage,” he said. ( Mrs. Clinton was recently diagnosed with pneumonia which caused her to cut short her attendance at the 911 commemoration in New York earlier this month.) We are still fact-checking Trump’s claim. Stay tuned.",2016-09-26T23:41:08-07:00,"Health & Medicine, Politics, The Media"
Centers For Disease Control Investigating Cases Of Trump-Related Panic Attack Disorder,https://adobochronicles.com/2016/09/24/centers-for-disease-control-investigating-cases-of-trump-related-panic-attack-disorder/,"ATLANTA, Georgia ( The Adobo Chronicles, Miami Bureau) – The U.S.  Centers for Disease Control (CDC) is now investigating hundreds of reported cases of panic attack disorder which seems to be reaching pandemic proportions in the country. Based on emergency room admissions in the last few months, the CDC is analyzing cases where patients presenting themselves to hospitals and clinics manifest a common pattern. The cases start with individuals feeling dizzy, followed by escalation of blood pressure, heart palpitations and vision problems.  Others have complained about shortness of breath. An analysis of ER cases seems to indicate that 98 percent of patients are Democrats, fearful that Republican candidate Donald Trump will win over Hillary Clinton in the November presidential elections. Many of the patients admitted to the ER have complained that their symptoms began when they read Nate Silver’s predictions that the presidential race is either tied or is leaning towards a Trump victory. Patients have been advised to sign up for meditation classes or anxiety and panic support groups, preferably with other patients who are self-confessed Democrats. CNN’s chief medical correspondent Dr. Sanjay Gupta is said to be preparing for an exclusive investigative series on this new phenomenon which is expected to air the day before the first presidential debate next week between Clinton and Trump.",2016-09-24T01:32:10-07:00,"Health & Medicine, International, Politics"
Donald Trump Releases His Medical Record,https://adobochronicles.com/2016/09/11/donald-trump-releases-his-medical-record/,"WASHINGTON, D.C. ( The Adobo Chronicles, Washington Bureau) – Now that Hillary Clinton has officially revealed the cause of her health scare during the 911 commemoration ceremonies, Donald Trump had no choice but to release his own medical record. While the Republican presidential candidate still refuses to releasse his tax returns, he has given his personal doctors the go-ahead to release a copy of his medical record to the news media. Previously, Trump released a letter from his physician stating that the 69-year-old Republican presidential candidate’s latest medical examination “showed only positive results.”  However, no accompanying official medical records were made available to the news media. But following the announcement from Hillary Clinton’s doctors that she had been diagnosed with pneumonia, the Trump campaign decided it had no choice but to release their candidate’s official health records. While an examination of the records showed that Trump’s blood pressure and lab results were “astonishingly excellent,” they also showed that the candidate has an unresolved diagnosis of erratic mental behavior. Trump’s physician of 25 years, Dr. Harold Bornstein, downplayed the mental diagnosis, saying that it was most likely a result of the enormous stress that his patient has undergone as a result of his bankruptcies as well as the cancellation of his reality TV show, “The Apprentice.” Bornstein said that his patient’s mental behavior will resolve by itself in due time and that he stands by his previous statement that if elected, Trump “will be the healthiest invididual ever elected to the presidency.”",2016-09-11T23:47:30-07:00,"Health & Medicine, Politics, The Media"
Philippines: Severe Shortage Of Laundry Detergent Bars,https://adobochronicles.com/2016/09/03/philippines-severe-shortage-of-laundry-detergent-bars/,"MANILA, Philippines ( The Adobo Chronicles, Manila Bureau) – Remember your grandma’s old-fashioned laundry detergent bars she used to manually wash your clothes?  Well, they’re baaaack! Unfortunately, there is a severe shortage of these white or blue bars in stores and supermarkets in the Philippines, thanks to a new ruling by the U.S. Food and Drug Administration (FDA). The FDA has issued a final rule establishing that over-the-counter (OTC) consumer antiseptic wash products containing certain active ingredients can no longer be marketed. Companies will no longer be able to market antibacterial washes with these ingredients because manufacturers did not demonstrate that the ingredients are both safe for long-term daily use and more effective than plain soap and water in preventing illness and the spread of certain infections. Some manufacturers have already started removing these ingredients from their products. Since the ruling was made public, many Filipino households have been ditching their high-priced OTC anti-bacterial soaps in favor of the detergent bars. One bar does it all: washing hands, cleaning dishes, doing laundry.  Even taking a shower. How cool is that? What is your favorite detergent bar? Wheel? Ajax? Tide?",2016-09-03T18:02:54-07:00,"Business, Government, Health & Medicine, International"
KFC Launches Chicken Adobo-Scented Sunscreen,https://adobochronicles.com/2016/08/22/kfc-launches-chickenadobo-scented-sunscreen/,"I MANILA, Philippines ( The Adobo Chronicles, Manila Bureau) – Kentucky Fried Chicken recently announced that it was launching an unexpected new product: fried chicken- scented sunscreen. Starting Monday, KFC is giving away 3,000 free bottles of Col. Sanders’ Extra Crispy Sunscreen. U.S. residents can receive the SPF 30 by visiting ExtraCrispySunscreen.com. “Suntan lotion always smells like lotion,” KFC CMO Kevin Hochman told Business Insider. “So we thought — why not make it smell like fried chicken?” Today, KFC Philippines announced a local version of the new chicken-scented sunscreen.  It smells like the popular Filipino dish, chicken adobo. KFC officials are confident that the new product will do very well in the Philippine market considering the abundance of beach resorts in this country of more htan 7,000 islands. “The sunscreen will protect your skin while smelling like the mouth-watering aroma of soy sauce, vinegar and garlic,” the officials said.",2016-08-22T18:27:23-07:00,"Health & Medicine, Human Interest, International, Science and Environment"
"Move Over, Low-Carb Diet, Here Comes The Low-Carbon Diet",https://adobochronicles.com/2016/03/29/move-over-low-carb-diet-here-comes-the-low-carbon-diet/,"COPENHAGEN, Denmark ( The Adobo Chronicles, Berlin Bureau) – Danish researchers at the University of Copenhagen looking at the effects of global warming have uncovered a startling phenomenon involving diet and nutrition. The researchers found that high levels of carbon dioxide (CO2) in humans causes weight gain, and sometimes, obesity. Researcher Lars-Georg Hersoug stumbled on a weird anomaly while studying cardiovascular health and obsesity. Over a 22-year period, both thin and fat people put on weight, and the increase was proportionally the same. CO2 appears to make our blood more acidic, which influences our brain to want to eat more. Hersoug surmised that excess CO2 in the atmosphere might be affecting hormones in the brain known as orexin neurons. Orexins stimulate eating, wakefulness and energy expenditure. Danish researchers at the University of Copenhagen conducted further testing. Under controlled conditions, men with the greater amount of CO2 in their blood ate 6 percent more food than men in climate rooms with less CO2. The Danish findings prompted Weight Watchers and other diet experts to throw out the popular low-carb diet and replace it with low-carbon diet. The low-carbon diet does not involve any special food intake or avoidance of any food items or ingredients.  Rather, it promotes the use of surgical face masks , 24 hours a day, to avoid exposure to excessive amounts of carbon dioxide, which ultimately will reduce food cravings. Have scientists found the key to reducing both global warming and obesity?",2016-03-29T02:35:38-07:00,"Health & Medicine, Science and Environment"
BREAKING: GlaxoSmithKline Announces New Powerful Weight Loss Pill,https://adobochronicles.com/2016/06/29/breaking-glaxosmithkline-announces-new-powerful-weight-loss-pill/,"LONDON, United Kingdom ( The Adobo Chronicles, Berlin Bureau) – The U.K.-based pharmaceutical giant, GlaxoSmithKline (GSK) — the world’s fifth largest — announced today that it has developed the most powerful weight loss pill ever. GSK expects to start marketing the new drug in the next few weeks, starting in Europe. The new drug, called Brexit, is said to guarantee significant loss of pounds. Good news for me.Really waiting for that Like Like",2016-06-29T13:43:16-07:00,"Economy, Health & Medicine, International"
"USDA Reclassifies Wine As Fruit, Coffee And Chocolate As Vegetables",https://adobochronicles.com/2016/04/10/usda-reclassifies-wine-as-fruit-coffee-and-chocolate-as-vegetables/,"WASHINGTON, D.C. ( The Adobo Chronicles, Washington Bureau) – If you consume wine and coffee or eat chocolates on a regular basis, you no longer need to feel guilty about it. In a stunning announcement today, the United States Department of Agriculture (USDA) has reclassified wine as fruit and coffee and chocolate as vegetables. This means that it will now be much easier for Americans to follow the government’s nutritional guide, MyPlate, released in June, 2011. MyPlate is the current nutrition guide published by the USDA — a pie chart depicting a place setting with a plate and glass divided into five food groups. It replaced the USDA’s MyPyramid guide, ending 19 years of USDA food pyramid diagrams. MyPlate is divided into sections of approximately 30 percent grains, 40 percent vegetables, 10 percent fruits and 20 percent protein, accompanied by a smaller circle representing dairy, such as a glass of milk or a yogurt cup. MyPlate is supplemented with additional recommendations, such as “Make half your plate fruits and vegetables.” USDA says that it just makes sense to classify wine as fruit since it comes from grapes, and to consider both coffee and chocolate as vegetables because they come from plants. For many years now, consumers have been barraged with studies and news articles about the health benefits of wine, coffee and chocolate. The USDA announcement should not come as a surprise. Here’s to a healthier, fun diet!",2016-04-10T14:58:00-07:00,"Food, Government, Health & Medicine"
"In the Philippines, It Pays To Be 100 Years Old, But Not To Be A Nurse",https://adobochronicles.com/2016/06/28/in-the-philippines-it-pays-to-be-100-years-old-but-not-to-be-a-nurse/,"MANILA, Philippines (The Adobo Chronicles, Manila Bureau) – In the Philippines, it literally pays to be 100 years old, but it doesn’t pay to be a nurse. Thanks to the brilliance of outgoing President NoyNoy Aquino. On June 23, Aquino signed into law Republic Act 10868, granting a P100,000 cash incentive and other benefits and privileges to Filipinos who reach the age of 100. The law, authored by Albay Representative Edcel Lagman, also provides that Filipino centenarians will receive a “letter of felicitation” from the president of the Philippines. However, many believe that few will benefit from the law because of another proposed measure that Aquino vetoed recently. Aquino vetoed a bill that would have raised the entry-level salaries of Filipino nurses. Critics of the outgoing president said that it is unlikely that any Filipino will reach the age of 100 since there will be no nurses to take care of them in their twilight years. “The exodus of nurses will all the more increase in the coming years because of low salaries. And that is assuming they will not already have switched jobs from nursing to call center agents,” they said.",2016-06-28T16:51:57-07:00,"Government, Health & Medicine, Politics"
"Aquino Challenges Presidential Candidates To Undergo Psychological Testing, Citing Himself As Role Model",https://adobochronicles.com/2016/04/23/aquino-challenges-presidential-candidates-to-undergo-psychological-testing-citing-himself-as-role-model/,"LIPA CITY, Philippines  ( The Adobo Chronicles, Manila Bureau) -President Aquino challenged all presidential candidates yesterday to voluntarily undergo medical and psychological examinations to prove that they are fit to lead the nation for the next six years.  He issued this challenge at the inauguration of the Lipa-Alaminos road in  Batangas. Aquino said that voters have the right to ask and know about the health conditions of the candidates as the job of a president entails a lot of stress and can be exhausting. As a tip, he urged voters to elect someone who can survive the rigors of a six-year term and effect meaningful changes within that span of time. At the same time, he told the candidates that they should not be afraid of undergoing tests.  Having medical or psychological conditions do not necessarily make anyone unfit to  become president. “Look at me,” the president said, “I miraculously survived 6 years of being president despite consistently failing in my psychological tests.” Take it from the pro!",2016-04-23T18:27:25-07:00,"Health & Medicine, Politics"
"American Women Would Rather Give Up Pregnancy Than Alcohol, Filipino Women Prefer Babies",https://adobochronicles.com/2016/02/05/american-women-would-rather-give-up-pregnancy-than-alcohol-filipino-women-prefer-babies/,"ATLANTA, Georgia ( The Adobo Chronicles) – The U.S. Centers for Disease Control (CDC) has just released a new report that estimated 3.3 million women between the ages of 15 and 44 years are at risk of exposing their developing baby to alcohol because they are drinking, sexually active, and not using birth control to prevent pregnancy. “Alcohol can permanently harm a developing baby before a woman knows she is pregnant,” said CDC Principal Deputy Director Anne Schuchat, M.D. Women of childbearing age are advised not to drink at all if there’s any possibility of pregnancy, federal officials said.  Drinking alcohol puts women in danger of having their babies born with fetal alcohol syndrome disorder. Following the CDC announcment, The Adobo Chronicles conducted two polls — one in the U.S. and another in the Philippines — asking women of childbearing age whether or not they were willing to give up alcohol in order to have healthy babies. The results from the two countries were exact opposites. U.S. women would rather give up pregnancy because refraining from alcohol jeopardizes their social life and because the cost of rearing babies have skyrocketed over the last decade or so. Filipino women, on the other hand, said that they would prefer to have babies because Philippine Catholic Bishops have previously stated that children are the country’s greatest resource and that a population increase would be a great boost to the Philippine economy. It is estimated that yearly remittances to the Philippines from overseas Filipino workers (OFWs) have reached a staggering $18 Billion.",2016-02-05T08:45:24-08:00,"Health & Medicine, Religion"
Donald Trump Finds A Vice Presidential Running Mate In Martin Shkreli,https://adobochronicles.com/2016/02/05/donald-trump-finds-a-vice-presidential-running-mate-in-martin-shkreli/,"CONCORD, New Hampshire ( The Adobo Chronicles) – Despite his second-place finish in last week’s Iowa Caucuses, Republican presidential candidate Donald Trump is confident he will win his party’s nomination for the 2016 elections.  To reinforce his confidence, he has named his vice presidential running mate.  Martin Shkreli. Shkreli is an American entrepreneur and financial and pharmaceutical executive. He is co-founder of the hedge fund MSMB Capital Management, co-founder and former chief executive officer (CEO) of the biotechnology firm Retrophin LLC, and founder and former CEO of Turing Pharmaceuticals AG. In September 2015, Shkreli received widespread criticism when Turing obtained the manufacturing license for the antiparasitic drug Daraprim and raised its price by 5,556 percent (from US$13.50 to US$750 per tablet). On December 17, 2015, Shkreli was arrested by the FBI on charges of securities fraud and released on bail. This week, Shkreli testified before Congress and his performance impressed The Donald. “I like this guy. He is not intimidated by anyone, not even by members of Congress.  Just like me,” Trump said. Today in New Hampshire, while campaigning for next week’s primary, Trump officially named Shkreli as his VP running mate, saying that the “pharma bro” exudes the kind of tough, shrewd, fearless Washington outsider that  America needs to make the country great again. “He even has the same smirk as I do,” Trump added. Birds of the same feather flock together.",2016-02-05T16:46:08-08:00,"Health & Medicine, Politics"
"Michele Bachmann Escapes From St. Peter Mental Facility, Issues Stinging Statement On Cuba, ISIS",https://adobochronicles.com/2016/03/25/michele-bachmann-escapes-from-st-peter-mental-facility-issues-stinging-statement-on-cuba-isis/,"ST. PETER, Minnesota ( The Adobo Chronicles, San Francisco Bureau) – State health officials today confirmed earlier reports that former Minnesota Representative Michele Bachmann has escaped from the maximum security mental hospital in St. Peter. The former Republican  presidential candidate and founder of the House Tea Party Caucus voluntarily checked in at the facility immediately after her congressional term expired in 2015 and hasn’t been heard of from ever since. Just hours after her escape, she wrote a column for the right-wing site of crazy, World Net Daily, titled, “Obama Enjoys Cuba While Civilization Burns,” where she claimed the president humiliated America by meeting with Castro. “This week, a United States president was humiliated on the world’s stage by an aging, insulting Communist dictator. Our feckless U.S. president appeared unfazed by the message he portrayed of American incompetence and historic irrelevance. In fact, the president appeared pleased with himself and seemed to revel in his infallible cleverness,” she wrote. She went on to say that ISIS attacks may just be the work of God: “OR MAYBE OUR PRESIDENT’S HUMILIATION COMES IN A MANNER SO DEVASTATING IT MAKES ONE WONDER WHETHER THE CREATOR OF HUMANKIND ISN’T REMINDING THIS WORLD OF THE INFERIORITY OF FOOLISHNESS IN THE FACE OF WISDOM.” A massive womanhunt has been launched to locate Bachmann to prevent the further spread of her contagious  mental condition which authorities fear could infect the already crazy (and now sex scandal-tainted) Republican contest for the presidential nomation. Sightings of Bachmann may be reported by calling a toll-free number, 1-800-GET-CRZY.",2016-03-25T14:33:24-07:00,"Health & Medicine, International, Politics"
DOCTORS: POPE FRANCIS NOW SELFITIS-FREE,https://adobochronicles.com/2015/12/18/doctors-pope-francis-now-selfitis-free/,"THE VATICAN, Italy ( The Adobo Chronicles) – Soon after Pope Francis’ first-ever selfie was posted on The Vatican’s Instagram account, a team of Italian doctors comfirmed that the leader of the Roman Catholic Church indeed caught the selfitis bug. The medical team immediately prescribed a high dosage of antibiotics to the Pontiff, and enrolled him in a Cognitive Behavior Therapy (CBT) class in Rome. Today, the doctors announced that the medication and therapy worked very well. Pope Francis is now selfitis-free. Learn more about selfitis , a mental disorder,  as defined by the American Psychiatric Association.",2015-12-18T16:43:36-08:00,"Health & Medicine, International, Social Media, Technology"
Senator Ted Cruz Admitted To Hospital,https://adobochronicles.com/2016/01/24/senator-ted-cruz-admitted-to-hospital/,"CONCORD, New Hampshire ( The Adobo Chronicles)- The campaign trail is proving to be grueling for Senator Ted Cruz, Republican presidential candidate. After giving a speech before college students in New Hamphire, he complained about a mild headache and blurred vision, prompting his campaign staff to call the paramedics. He was taken on an ambulance to a nearby private hospital. There, Emergency Room nurses took his blood pressure reading,  gave him an EKG test, was given an aspirin, then rolled him into a private room reserved for VIP patients.  He was hooked up to an oxygen machine and was administered a liquid infusion as a preventive measure for dehydration. Three of the hospital’s top doctors took turns in evaluating his condition. Complete blood and urine tests were administered. Cruz then went through a chest x-ray and then a full-body CT scan. As a precautionary measure, doctors recommended an emergency colonoscopy which was immediately performed. When the senator recovered from sedation, the hospital’s chief doctor was at his bedside to deliver the news:  ‘You’re fine, just a little fatigue.  We can now release you.” On his way out, he dropped by the hospital’s accounts payable department to settle his bill. To his surprise, the hospital staff told him his total bill was zero, and that it’s been fully paid for. “By whom?” the senator asked. “By your health insurance, Blue Cross and Blue Shield of Texas,” he was told. It was ironic that just minutes before he was rushed to the E.R., Cruz he told a campaign audience that he had no health insurance because President Barack Obama’s health care law caused the cancellation of his coverage.",2016-01-24T09:41:07-08:00,"Health & Medicine, Politics"
U.S. SURGEON GENERAL’S WARNING: TEXTING CAUSES NUMB THUMB,https://adobochronicles.com/2015/12/14/u-s-surgeon-generals-warning-texting-causes-numb-thumb/,"BETHESDA, Maryland ( The Adobo Chronicles) – In his first major health warning since assuming the post of U.S. Surgeon General, Dr. Vivek H. Murthy has confirmed that texting is detrimental to the health of Americans. “The repetitive movement of the thumbs while texting causes nerve damage similar to that of carpal tunnel,” Murthy said. “It is a condition known as numb thumb, which, like the name suggests causes people’s thumbs to become numb and almost paralyzed,” he added. The Centers for Disease Control (CDC) has reported an increasing number of numb thumb cases in the U.S. and is afraid that it will turn into an epidemic. Since the onset of modern mobile technology, texting has replaced phone calls, letter writing and in-person conversations as the primary mode of communication, and many smart phone owners, especially younger people, have developed amazing skills in speed texting. The Surgeon General has recommended that Americans limit their texting to no more than 15 minutes a day to avoid nerve damage and numbness in the thumb. Among the notable Surgeon General warnings in the past came from the late C. Everett Koop who confirmed that smoking causes cancer and that condoms can prevent HIV infection.",2015-12-14T18:20:52-08:00,"Health & Medicine, Technology"
ADOBO CHRONICLES POLL ON BACON,https://adobochronicles.com/2015/10/27/adobo-chronicles-poll-on-bacon/,"SAN FRANCISCO, California ( The Adobo Chronicles) – Yesterday’s announcement by the World Health Organization (WHO) that bacon and processed meats cause cancer will go down in history as the bleakest day in the culinary world. Reactions to the news ranged from disbelief to anger to frustration — pretty much like the reactions we see in people when they read the news that Donald Trump leads most polls as the candidate favored to win the Republican nomination for president. To gauge the true sentiments of the people on these two issues, The Adobo Chronicles is conducting a poll  on bacon and Trump, and we ask our readers to vote below:",2015-10-27T05:08:01-07:00,"Food, Health & Medicine, Politics"
ONE PHILIPPINES WORLD RECORD WE CANNOT MAKE FUN OF!,https://adobochronicles.com/2015/11/09/one-philippines-world-record-we-cannot-make-fun-of/,"The Adobo Chronicles would like to observe a moment of silence to lament a new world record for the Philippines: The Philippines has the fastest growing HIV epidemic in the world, according to the World Health Organization (WHO). Unacceptable!",2015-11-09T19:51:03-08:00,"Government, Health & Medicine, International"
"NOT SO FAST ABOUT FRUITS AND VEGETABLES, THEY CAUSE CANCER TOO!",https://adobochronicles.com/2015/10/29/not-so-fast-about-fruits-and-vegetables-they-cause-cancer-too/,"LONDON, Great Britain ( The Adobo Chronicles) – Consumers the world over abruptly abandoned bacon, hotdogs and processed meat in their diets and quickly turned to eating fruits and vegetables.  This, after the World Health Organization confirmed last week that processed meat causes cancer. But wait, are fruits and vegetables really safe? Not according to a new study by researchers at Glasgow University. They have linked increased use of nitrate fertilisers — used in the production of fruits and vegetables  — to an alarming rise in gullet cancer in Britain. The disease – which affects three times more men than women – kills more than 3,000 people in the UK every year, a threefold increase over the past 20 years. It is more common than stomach cancer. The increase has puzzled researchers. But Glasgow University researchers, led by Professor Kenneth McColl, have discovered a link between nitrates in fruit and vegetables and gullet cancer. ‘It appears that the mass production of vegetables in the Western world since the last world war may be the underlying factor that has led to such huge increases in this form of cancer,’ he added. McColl said it was unlikely that organic food would be any healthier, because it also contained substantial levels of nitrate, some of which came from natural fertilisers such as manure. His research has so far revealed that green and root vegetables contain the highest levels of nitrate. Following the release of the Glasgow study, the World Health Organization (WHO) recommended that people stop eating meats, fruits and vegetables altogether and stick to a liquid diet — like purified water and beer. WHO also suggested that if people can’t survive on liquids, then they should go on a paleo diet, one that is based on how stone age humans ate and survived.",2015-10-29T18:14:02-07:00,"Food, Health & Medicine"
